study_stage,stage_start,stage_end,sample_rank,repo_name,llm_native_manual,collaboration_niche,agent_proximity,item_type,number,html_url,outcome,created_at,closed_at,merged_at,author_login,author_association,opener_class,explicit_ai_assistance_disclosure,known_automation_bot_present,agent_participation_present,coding_agent_present,review_agent_present,support_or_security_agent_present,conventional_automation_present,agent_participation_opened_thread,agent_participation_response_present,agent_review_event_present,human_account_review_event_present,maintainer_account_review_event_present,agent_change_request_present,human_account_change_request_present,agent_gate_event_present,agent_visible_events,identity_candidate_present,human_account_present_any,human_account_present_in_conversation,maintainer_account_present,automation_only_visible_thread,response_only_automation,no_human_account_response,no_maintainer_account_response,visible_response_events,comments,reviews,changes_requested_reviews,review_observed,post_review_commit_observed,change_request_observed,change_request_followed_by_commit,conversation_actor_count,conversation_class_switches,first_visible_response_hours,first_human_account_response_hours,first_maintainer_account_response_hours,commits,commits_after_first_review,gate_actor_login,gate_actor_class,gate_actor_role,gate_actor_association,human_account_gate,maintainer_account_gate,agent_gate,external_author,fixed_maturity_eligible,resolution_days,sampling_weight
,,,13,anomalyco/opencode,llm_native,agent_application,direct_agent_experience,issue,648,https://github.com/anomalyco/opencode/issues/648,closed,2025-07-03T13:54:31Z,2025-07-10T20:04:11Z,,Marcus-Mok-GH,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,5,5,0,0,no,no,no,no,5,0,98.886,98.886,166.141,0,0,thdxr,human_account,not_automation,MEMBER,yes,yes,no,yes,yes,7.257,46.56
,,,13,anomalyco/opencode,llm_native,agent_application,direct_agent_experience,issue,706,https://github.com/anomalyco/opencode/issues/706,open,2025-07-05T09:26:41Z,,,wienans,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,0,0,,,,,no,no,no,yes,yes,,46.56
,,,13,anomalyco/opencode,llm_native,agent_application,direct_agent_experience,pull_request,719,https://github.com/anomalyco/opencode/pull/719,closed,2025-07-05T22:29:54Z,2025-07-26T13:49:30Z,,jhrudden,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,9,0,jhrudden,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,20.639,46.56
,,,13,anomalyco/opencode,llm_native,agent_application,direct_agent_experience,issue,761,https://github.com/anomalyco/opencode/issues/761,closed,2025-07-08T15:03:21Z,2025-07-08T20:36:31Z,,johann2357,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,1,0,0,no,no,no,no,1,0,,,,0,0,johann2357,human_account,not_automation,NONE,yes,no,no,yes,yes,0.231,46.56
,,,13,anomalyco/opencode,llm_native,agent_application,direct_agent_experience,issue,798,https://github.com/anomalyco/opencode/issues/798,closed,2025-07-09T11:53:06Z,2025-07-09T15:45:50Z,,jonphipps,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,1,2,0,0,no,no,no,no,2,0,3.879,3.879,3.879,0,0,thdxr,human_account,not_automation,MEMBER,yes,yes,no,yes,yes,0.162,46.56
,,,13,anomalyco/opencode,llm_native,agent_application,direct_agent_experience,issue,832,https://github.com/anomalyco/opencode/issues/832,closed,2025-07-10T13:59:36Z,2025-07-14T12:06:39Z,,almirsarajcic,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,yes,yes,yes,no,no,unknown,yes,yes,0,5,0,0,no,no,no,no,1,0,,,,0,0,adamdotdevin,candidate_review,not_automation,MEMBER,no,yes,no,yes,yes,3.922,46.56
,,,13,anomalyco/opencode,llm_native,agent_application,direct_agent_experience,issue,870,https://github.com/anomalyco/opencode/issues/870,open,2025-07-11T03:45:03Z,,,andrelandgraf,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,1,1,0,0,no,no,no,no,2,0,178.223,178.223,,0,0,,,,,no,no,no,yes,yes,,46.56
,,,13,anomalyco/opencode,llm_native,agent_application,direct_agent_experience,issue,906,https://github.com/anomalyco/opencode/issues/906,open,2025-07-12T05:16:44Z,,,Jawkx,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,4,5,0,0,no,no,no,no,5,0,6.376,6.376,,0,0,,,,,no,no,no,yes,yes,,46.56
,,,13,anomalyco/opencode,llm_native,agent_application,direct_agent_experience,issue,1058,https://github.com/anomalyco/opencode/issues/1058,open,2025-07-16T15:21:09Z,,,ukalwa,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,yes,yes,yes,yes,no,no,no,no,6,9,0,0,no,no,no,no,7,0,3.831,3.831,3.831,0,0,,,,,no,no,no,yes,yes,,46.56
,,,13,anomalyco/opencode,llm_native,agent_application,direct_agent_experience,issue,1084,https://github.com/anomalyco/opencode/issues/1084,closed,2025-07-17T04:14:23Z,2025-07-17T04:59:50Z,,CVE-2016-5195,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,1,0,0,no,no,no,no,1,0,,,,0,0,CVE-2016-5195,human_account,not_automation,NONE,yes,no,no,yes,yes,0.032,46.56
,,,13,anomalyco/opencode,llm_native,agent_application,direct_agent_experience,issue,1172,https://github.com/anomalyco/opencode/issues/1172,open,2025-07-20T14:39:03Z,,,jakubdonovan,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,3,5,0,0,no,no,no,no,3,0,6.133,6.133,6.133,0,0,,,,,no,no,no,yes,yes,,46.56
,,,13,anomalyco/opencode,llm_native,agent_application,direct_agent_experience,pull_request,1200,https://github.com/anomalyco/opencode/pull/1200,merged,2025-07-21T19:14:49Z,2025-07-21T19:14:54Z,2025-07-21T19:14:54Z,thdxr,MEMBER,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,2,0,thdxr,human_account,not_automation,MEMBER,yes,yes,no,no,yes,0.0,46.56
,,,13,anomalyco/opencode,llm_native,agent_application,direct_agent_experience,pull_request,1323,https://github.com/anomalyco/opencode/pull/1323,closed,2025-07-25T17:58:38Z,2025-08-12T02:26:45Z,,neriousy,CONTRIBUTOR,human_account,no,yes,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,1,no,yes,yes,yes,no,no,no,no,4,7,0,0,no,no,no,no,3,2,129.419,129.419,129.419,2,0,thdxr,human_account,not_automation,MEMBER,yes,yes,no,yes,yes,17.353,46.56
,,,13,anomalyco/opencode,llm_native,agent_application,direct_agent_experience,pull_request,1339,https://github.com/anomalyco/opencode/pull/1339,merged,2025-07-26T07:58:29Z,2025-07-29T16:15:04Z,2025-07-29T16:15:04Z,andreagrandi,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,yes,yes,yes,yes,no,no,no,no,3,7,0,0,no,no,no,no,3,1,72.176,72.176,80.546,8,0,adamdotdevin,candidate_review,not_automation,MEMBER,no,yes,no,yes,yes,3.345,46.56
,,,13,anomalyco/opencode,llm_native,agent_application,direct_agent_experience,issue,1455,https://github.com/anomalyco/opencode/issues/1455,open,2025-07-31T05:12:45Z,,,sam-fredrickson,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,2,2,0,0,no,no,no,no,3,0,148.426,148.426,,0,0,,,,,no,no,no,yes,yes,,46.56
,,,13,anomalyco/opencode,llm_native,agent_application,direct_agent_experience,pull_request,1484,https://github.com/anomalyco/opencode/pull/1484,closed,2025-07-31T23:44:39Z,2025-07-31T23:46:22Z,,yordis,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,0,0,yordis,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.001,46.56
,,,13,anomalyco/opencode,llm_native,agent_application,direct_agent_experience,issue,1504,https://github.com/anomalyco/opencode/issues/1504,open,2025-08-01T14:32:35Z,,,jackberger03,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,0,0,,,,,no,no,no,yes,yes,,46.56
,,,13,anomalyco/opencode,llm_native,agent_application,direct_agent_experience,pull_request,1653,https://github.com/anomalyco/opencode/pull/1653,merged,2025-08-06T13:33:53Z,2025-08-06T13:47:53Z,2025-08-06T13:47:53Z,rekram1-node,COLLABORATOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,yes,yes,yes,yes,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,1,0,adamdotdevin,candidate_review,not_automation,MEMBER,no,yes,no,no,yes,0.01,46.56
,,,13,anomalyco/opencode,llm_native,agent_application,direct_agent_experience,issue,1735,https://github.com/anomalyco/opencode/issues/1735,open,2025-08-08T22:45:47Z,,,nmartorell,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,1,1,0,0,no,no,no,no,2,0,1.468,1.468,1.468,0,0,,,,,no,no,no,yes,yes,,46.56
,,,13,anomalyco/opencode,llm_native,agent_application,direct_agent_experience,pull_request,1770,https://github.com/anomalyco/opencode/pull/1770,merged,2025-08-10T01:08:06Z,2025-08-10T01:22:16Z,2025-08-10T01:22:16Z,spoons-and-mirrors,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,yes,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,2,0,adamdotdevin,candidate_review,not_automation,MEMBER,no,yes,no,yes,yes,0.01,46.56
,,,13,anomalyco/opencode,llm_native,agent_application,direct_agent_experience,issue,1800,https://github.com/anomalyco/opencode/issues/1800,closed,2025-08-11T03:08:37Z,2025-08-11T06:01:35Z,,jasonwillschiu,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,1,1,0,0,no,no,no,no,2,0,2.883,2.883,2.883,0,0,thdxr,human_account,not_automation,MEMBER,yes,yes,no,yes,yes,0.12,46.56
,,,13,anomalyco/opencode,llm_native,agent_application,direct_agent_experience,issue,1817,https://github.com/anomalyco/opencode/issues/1817,closed,2025-08-11T13:47:00Z,2025-08-14T21:23:19Z,,T-hash06,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,1,2,0,0,no,no,no,no,2,0,73.414,73.414,73.414,0,0,T-hash06,human_account,not_automation,NONE,yes,no,no,yes,yes,3.317,46.56
,,,13,anomalyco/opencode,llm_native,agent_application,direct_agent_experience,pull_request,1872,https://github.com/anomalyco/opencode/pull/1872,open,2025-08-12T21:05:12Z,,,noahfraiture,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,1,2,0,0,no,no,no,no,2,0,42.046,42.046,42.046,1,0,,,,,no,no,no,yes,yes,,46.56
,,,13,anomalyco/opencode,llm_native,agent_application,direct_agent_experience,issue,1891,https://github.com/anomalyco/opencode/issues/1891,open,2025-08-13T10:08:41Z,,,giddie,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,4,4,0,0,no,no,no,no,4,0,9.979,9.979,29.397,0,0,,,,,no,no,no,yes,yes,,46.56
,,,13,anomalyco/opencode,llm_native,agent_application,direct_agent_experience,pull_request,1896,https://github.com/anomalyco/opencode/pull/1896,merged,2025-08-13T13:16:38Z,2025-08-13T17:25:04Z,2025-08-13T17:25:04Z,rekram1-node,COLLABORATOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,yes,yes,yes,yes,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,1,0,adamdotdevin,candidate_review,not_automation,MEMBER,no,yes,no,no,yes,0.173,46.56
,,,13,anomalyco/opencode,llm_native,agent_application,direct_agent_experience,issue,1903,https://github.com/anomalyco/opencode/issues/1903,open,2025-08-13T17:46:03Z,,,stevelr,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,yes,yes,yes,1,2,0,0,no,no,no,no,2,2,0.01,,,0,0,,,,,no,no,no,yes,yes,,46.56
,,,13,anomalyco/opencode,llm_native,agent_application,direct_agent_experience,issue,1941,https://github.com/anomalyco/opencode/issues/1941,closed,2025-08-14T19:39:55Z,2025-08-15T20:20:47Z,,the-vampiire,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,1,2,0,0,no,no,no,no,2,0,11.585,11.585,,0,0,the-vampiire,human_account,not_automation,NONE,yes,no,no,yes,yes,1.028,46.56
,,,13,anomalyco/opencode,llm_native,agent_application,direct_agent_experience,pull_request,1954,https://github.com/anomalyco/opencode/pull/1954,open,2025-08-15T09:47:22Z,,,reneluria,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,1,0,,,,,no,no,no,yes,yes,,46.56
,,,13,anomalyco/opencode,llm_native,agent_application,direct_agent_experience,pull_request,1956,https://github.com/anomalyco/opencode/pull/1956,merged,2025-08-15T11:08:42Z,2025-08-15T11:21:08Z,2025-08-15T11:21:08Z,yihuikhuu,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,yes,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,1,0,adamdotdevin,candidate_review,not_automation,MEMBER,no,yes,no,yes,yes,0.009,46.56
,,,13,anomalyco/opencode,llm_native,agent_application,direct_agent_experience,pull_request,1958,https://github.com/anomalyco/opencode/pull/1958,merged,2025-08-15T12:03:07Z,2025-08-15T18:24:34Z,2025-08-15T18:24:34Z,yihuikhuu,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,0,yes,yes,yes,yes,no,no,no,no,2,1,1,0,yes,no,no,no,2,0,2.858,2.858,2.858,1,0,adamdotdevin,candidate_review,not_automation,MEMBER,no,yes,no,yes,yes,0.265,46.56
,,,13,anomalyco/opencode,llm_native,agent_application,direct_agent_experience,issue,1961,https://github.com/anomalyco/opencode/issues/1961,open,2025-08-15T14:19:11Z,,,nikhilmaddirala,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,2,2,0,0,no,no,no,no,3,0,0.228,0.228,0.228,0,0,,,,,no,no,no,yes,yes,,46.56
,,,13,anomalyco/opencode,llm_native,agent_application,direct_agent_experience,issue,1998,https://github.com/anomalyco/opencode/issues/1998,open,2025-08-16T18:30:45Z,,,segoon,CONTRIBUTOR,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,3,5,0,0,no,no,no,no,2,0,0.801,0.801,0.801,0,0,,,,,no,no,no,yes,yes,,46.56
,,,13,anomalyco/opencode,llm_native,agent_application,direct_agent_experience,issue,2057,https://github.com/anomalyco/opencode/issues/2057,closed,2025-08-19T02:26:46Z,2025-08-19T05:49:03Z,,lentil32,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,5,8,0,0,no,no,no,no,4,2,0.012,0.592,1.025,0,0,lentil32,human_account,not_automation,NONE,yes,no,no,yes,yes,0.14,46.56
,,,13,anomalyco/opencode,llm_native,agent_application,direct_agent_experience,pull_request,2122,https://github.com/anomalyco/opencode/pull/2122,merged,2025-08-20T19:13:07Z,2025-08-20T19:44:27Z,2025-08-20T19:44:27Z,vincentbernat,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,1,1,0,0,no,no,no,no,2,0,0.384,0.384,0.384,1,0,rekram1-node,human_account,not_automation,COLLABORATOR,yes,yes,no,yes,yes,0.022,46.56
,,,13,anomalyco/opencode,llm_native,agent_application,direct_agent_experience,issue,2233,https://github.com/anomalyco/opencode/issues/2233,closed,2025-08-25T01:21:10Z,2025-08-25T04:53:40Z,,Cluster444,CONTRIBUTOR,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,2,2,0,0,no,no,no,no,3,2,0.014,3.416,3.416,0,0,rekram1-node,human_account,not_automation,COLLABORATOR,yes,yes,no,yes,yes,0.148,46.56
,,,13,anomalyco/opencode,llm_native,agent_application,direct_agent_experience,pull_request,2263,https://github.com/anomalyco/opencode/pull/2263,open,2025-08-26T19:30:54Z,,,karl-tye,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,2,0,,,,,no,no,no,yes,yes,,46.56
,,,14,flashinfer-ai/flashinfer,llm_native,model_infra,supporting_infrastructure,issue,721,https://github.com/flashinfer-ai/flashinfer/issues/721,open,2025-01-07T07:56:39Z,,,sitabulaixizawaluduo,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,7,14,0,0,no,no,no,no,3,0,0.73,0.73,0.73,0,0,,,,,no,no,no,yes,yes,,17.96
,,,14,flashinfer-ai/flashinfer,llm_native,model_infra,supporting_infrastructure,issue,726,https://github.com/flashinfer-ai/flashinfer/issues/726,closed,2025-01-09T03:36:59Z,2025-01-09T08:35:48Z,,timzsu,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,1,3,0,0,no,no,no,no,2,0,3.566,3.566,3.566,0,0,yzh119,human_account,not_automation,COLLABORATOR,yes,yes,no,yes,yes,0.208,17.96
,,,14,flashinfer-ai/flashinfer,llm_native,model_infra,supporting_infrastructure,issue,731,https://github.com/flashinfer-ai/flashinfer/issues/731,closed,2025-01-10T06:17:44Z,2025-01-12T01:06:56Z,,microwish,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,1,0,0,no,no,no,no,1,0,,,,0,0,microwish,human_account,not_automation,NONE,yes,no,no,yes,yes,1.784,17.96
,,,14,flashinfer-ai/flashinfer,llm_native,model_infra,supporting_infrastructure,issue,736,https://github.com/flashinfer-ai/flashinfer/issues/736,open,2025-01-13T09:57:52Z,,,Dr-Left,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,0,0,,,,,no,no,no,yes,yes,,17.96
,,,14,flashinfer-ai/flashinfer,llm_native,model_infra,supporting_infrastructure,pull_request,743,https://github.com/flashinfer-ai/flashinfer/pull/743,merged,2025-01-20T08:57:12Z,2025-01-24T02:21:34Z,2025-01-24T02:21:34Z,LeiWang1999,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,2,0,2,0,yes,yes,no,no,3,0,0.415,0.415,0.415,6,6,yzh119,human_account,not_automation,COLLABORATOR,yes,yes,no,yes,yes,3.725,17.96
,,,14,flashinfer-ai/flashinfer,llm_native,model_infra,supporting_infrastructure,pull_request,753,https://github.com/flashinfer-ai/flashinfer/pull/753,merged,2025-01-26T15:54:19Z,2025-01-26T15:54:31Z,2025-01-26T15:54:31Z,yzh119,COLLABORATOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,1,0,yzh119,human_account,not_automation,COLLABORATOR,yes,yes,no,no,yes,0.0,17.96
,,,14,flashinfer-ai/flashinfer,llm_native,model_infra,supporting_infrastructure,pull_request,822,https://github.com/flashinfer-ai/flashinfer/pull/822,merged,2025-02-13T11:17:52Z,2025-02-13T12:12:37Z,2025-02-13T12:12:37Z,yzh119,COLLABORATOR,human_account,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,2,1,1,0,yes,no,no,no,2,0,0.909,0.909,0.909,5,0,yzh119,human_account,not_automation,COLLABORATOR,yes,yes,no,no,yes,0.038,17.96
,,,14,flashinfer-ai/flashinfer,llm_native,model_infra,supporting_infrastructure,pull_request,842,https://github.com/flashinfer-ai/flashinfer/pull/842,merged,2025-02-14T14:20:03Z,2025-02-14T16:41:21Z,2025-02-14T16:41:21Z,didier-durand,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,1,0,1,0,yes,no,no,no,2,0,2.349,2.349,2.349,1,0,yzh119,human_account,not_automation,COLLABORATOR,yes,yes,no,yes,yes,0.098,17.96
,,,14,flashinfer-ai/flashinfer,llm_native,model_infra,supporting_infrastructure,pull_request,866,https://github.com/flashinfer-ai/flashinfer/pull/866,merged,2025-02-17T17:36:41Z,2025-02-17T17:37:01Z,2025-02-17T17:37:01Z,zhyncs,COLLABORATOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,unknown,yes,yes,0,1,0,0,no,no,no,no,1,0,,,,1,0,zhyncs,human_account,not_automation,COLLABORATOR,yes,yes,no,no,yes,0.0,17.96
,,,14,flashinfer-ai/flashinfer,llm_native,model_infra,supporting_infrastructure,issue,873,https://github.com/flashinfer-ai/flashinfer/issues/873,closed,2025-02-18T19:23:13Z,2025-02-18T22:55:07Z,,kasohrab,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,1,2,0,0,no,no,no,no,2,0,2.548,2.548,2.548,0,0,yzh119,human_account,not_automation,COLLABORATOR,yes,yes,no,yes,yes,0.147,17.96
,,,14,flashinfer-ai/flashinfer,llm_native,model_infra,supporting_infrastructure,pull_request,890,https://github.com/flashinfer-ai/flashinfer/pull/890,merged,2025-02-23T20:35:07Z,2025-02-23T20:35:21Z,2025-02-23T20:35:21Z,yzh119,COLLABORATOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,2,0,yzh119,human_account,not_automation,COLLABORATOR,yes,yes,no,no,yes,0.0,17.96
,,,14,flashinfer-ai/flashinfer,llm_native,model_infra,supporting_infrastructure,pull_request,894,https://github.com/flashinfer-ai/flashinfer/pull/894,merged,2025-02-24T08:01:01Z,2025-02-24T08:01:09Z,2025-02-24T08:01:09Z,yzh119,COLLABORATOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,1,0,yzh119,human_account,not_automation,COLLABORATOR,yes,yes,no,no,yes,0.0,17.96
,,,14,flashinfer-ai/flashinfer,llm_native,model_infra,supporting_infrastructure,issue,897,https://github.com/flashinfer-ai/flashinfer/issues/897,open,2025-02-24T17:55:37Z,,,yzh119,COLLABORATOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,0,0,,,,,no,no,no,no,yes,,17.96
,,,14,flashinfer-ai/flashinfer,llm_native,model_infra,supporting_infrastructure,pull_request,902,https://github.com/flashinfer-ai/flashinfer/pull/902,merged,2025-02-27T05:59:09Z,2025-02-27T05:59:18Z,2025-02-27T05:59:18Z,yzh119,COLLABORATOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,1,0,yzh119,human_account,not_automation,COLLABORATOR,yes,yes,no,no,yes,0.0,17.96
,,,14,flashinfer-ai/flashinfer,llm_native,model_infra,supporting_infrastructure,pull_request,918,https://github.com/flashinfer-ai/flashinfer/pull/918,merged,2025-03-06T23:07:20Z,2025-03-06T23:11:40Z,2025-03-06T23:11:40Z,yzh119,COLLABORATOR,human_account,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,1,0,1,0,yes,no,no,no,2,0,0.07,0.07,0.07,1,0,MasterJH5574,human_account,not_automation,COLLABORATOR,yes,yes,no,no,yes,0.003,17.96
,,,14,flashinfer-ai/flashinfer,llm_native,model_infra,supporting_infrastructure,pull_request,951,https://github.com/flashinfer-ai/flashinfer/pull/951,merged,2025-03-17T06:36:39Z,2025-03-17T16:28:40Z,2025-03-17T16:28:40Z,yzh119,COLLABORATOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,unknown,yes,yes,0,2,0,0,no,no,no,no,1,0,,,,11,0,yzh119,human_account,not_automation,COLLABORATOR,yes,yes,no,no,yes,0.411,17.96
,,,14,flashinfer-ai/flashinfer,llm_native,model_infra,supporting_infrastructure,issue,975,https://github.com/flashinfer-ai/flashinfer/issues/975,closed,2025-03-28T08:21:23Z,2025-04-01T11:56:47Z,,imisszxq,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,1,2,0,0,no,no,no,no,2,0,277.331,277.331,277.331,0,0,imisszxq,human_account,not_automation,NONE,yes,no,no,yes,yes,4.15,17.96
,,,14,flashinfer-ai/flashinfer,llm_native,model_infra,supporting_infrastructure,pull_request,982,https://github.com/flashinfer-ai/flashinfer/pull/982,merged,2025-03-29T07:28:48Z,2025-04-01T19:36:00Z,2025-04-01T19:36:00Z,yyihuang,COLLABORATOR,human_account,no,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,no,no,no,7,no,yes,yes,yes,no,no,no,no,22,13,13,0,yes,yes,no,no,4,10,0.783,0.783,0.783,38,34,yzh119,human_account,not_automation,COLLABORATOR,yes,yes,no,no,yes,3.505,17.96
,,,14,flashinfer-ai/flashinfer,llm_native,model_infra,supporting_infrastructure,pull_request,1003,https://github.com/flashinfer-ai/flashinfer/pull/1003,merged,2025-04-06T03:45:36Z,2025-04-06T16:09:55Z,2025-04-06T16:09:55Z,yzh119,COLLABORATOR,human_account,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,1,0,1,0,yes,no,no,no,2,0,11.949,11.949,11.949,2,0,yzh119,human_account,not_automation,COLLABORATOR,yes,yes,no,no,yes,0.517,17.96
,,,14,flashinfer-ai/flashinfer,llm_native,model_infra,supporting_infrastructure,issue,1107,https://github.com/flashinfer-ai/flashinfer/issues/1107,open,2025-06-01T23:44:23Z,,,Harsh-Sensei,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,2,2,0,0,no,no,no,no,2,0,22.427,22.427,22.427,0,0,,,,,no,no,no,yes,yes,,17.96
