sample_rank,repo_name,snapshot_date,year,created_at,llm_native_manual,collaboration_niche,agent_proximity,history_available,scan_status,error,default_branch,commit_sha,commit_date,tree_sha,tree_entries,tree_truncated,active_instruction_count,active_config_count,residual_mention_count,has_active_instruction,has_any_active_marker,distinct_active_tools,distinct_residual_tools
23,ray-project/ray,2026-08-31,2026,2016-10-25,traditional,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,master,07f1204b8cb07e8c39271594857074326347693c,2026-08-31T23:21:07Z,,,not_applicable_targeted_scan,1,2,1,yes,yes,claude_code|cross_agent|gemini,claude_code
24,apache/spark,2022-12-31,2022,2014-02-25,traditional,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,master,5574071aa6202da108378c6c3bb9ce0c05197972,2022-12-31T23:36:37Z,,,not_applicable_targeted_scan,0,0,0,no,no,,
24,apache/spark,2023-12-31,2023,2014-02-25,traditional,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,master,ae9106370a9f3002979077662149ba9122d86cef,2023-12-31T09:34:17Z,,,not_applicable_targeted_scan,0,0,0,no,no,,
24,apache/spark,2024-12-31,2024,2014-02-25,traditional,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,master,5334494b00fc77cc26d9fe43677ce348c0ff979f,2024-12-31T12:20:29Z,,,not_applicable_targeted_scan,0,0,0,no,no,,
24,apache/spark,2025-12-31,2025,2014-02-25,traditional,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,master,b45f071cd1b653731ae5b1c97c77d1f47560b177,2025-12-31T05:20:41Z,,,not_applicable_targeted_scan,0,0,0,no,no,,
24,apache/spark,2026-08-31,2026,2014-02-25,traditional,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,master,992b0905fa72d1d393936ff827e9c26514013964,2026-08-31T23:26:39Z,,,not_applicable_targeted_scan,2,0,1,yes,yes,claude_code|cross_agent,claude_code
25,coder/coder,2022-12-31,2022,2021-12-22,mixed,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,26b54cd144c6d11ffd6064f29b42ef9be890968d,2022-12-23T01:55:56Z,,,not_applicable_targeted_scan,0,0,0,no,no,,
25,coder/coder,2023-12-31,2023,2021-12-22,mixed,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,3582284977f12d76f24aaf5cb272877824a1ee67,2023-12-28T21:06:54Z,,,not_applicable_targeted_scan,0,0,1,no,no,,roo_code
25,coder/coder,2024-12-31,2024,2021-12-22,mixed,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,f517e5f3e055df96b4c3c1612fd5e574e7299ab9,2024-12-31T14:39:19Z,,,not_applicable_targeted_scan,0,0,1,no,no,,roo_code
25,coder/coder,2025-12-31,2025,2021-12-22,mixed,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,07924037e79e130a088626680703dac6a192134b,2025-12-31T23:38:19Z,,,not_applicable_targeted_scan,3,1,2,yes,yes,claude_code|cross_agent|cursor,claude_code|roo_code
25,coder/coder,2026-08-31,2026,2021-12-22,mixed,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,dd1aa889145b3419b41c0424995a8f5518a39a74,2026-08-31T23:50:12Z,,,not_applicable_targeted_scan,3,2,2,yes,yes,claude_code|cross_agent|cursor,claude_code|roo_code
26,vercel/ai,2022-12-31,2022,2023-05-23,llm_native,agent_framework,agent_building,not_public_yet,structural_missing,,,,,,,,,,,,,,
26,vercel/ai,2023-12-31,2023,2023-05-23,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,9b89c4dbdde53706968d4c47167250a45889e41d,2023-12-30T23:19:15Z,,,not_applicable_targeted_scan,0,0,0,no,no,,
26,vercel/ai,2024-12-31,2024,2023-05-23,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,ac101a26289bfdcbc1f702ede44fe5b9393e64b9,2024-12-25T06:40:51Z,,,not_applicable_targeted_scan,0,0,0,no,no,,
26,vercel/ai,2025-12-31,2025,2023-05-23,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,4d5ac63667443945f3ce869f2f76253041bd5539,2025-12-30T20:41:15Z,,,not_applicable_targeted_scan,0,0,0,no,no,,
26,vercel/ai,2026-08-31,2026,2023-05-23,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,8b6b756a2e2cbe6b8665cf3c0a28e2d524dbf9b0,2026-08-31T23:21:46Z,,,not_applicable_targeted_scan,2,4,0,yes,yes,claude_code|codex|cross_agent|cursor,
27,mastra-ai/mastra,2022-12-31,2022,2024-08-06,llm_native,agent_framework,agent_building,not_public_yet,structural_missing,,,,,,,,,,,,,,
27,mastra-ai/mastra,2023-12-31,2023,2024-08-06,llm_native,agent_framework,agent_building,not_public_yet,structural_missing,,,,,,,,,,,,,,
27,mastra-ai/mastra,2024-12-31,2024,2024-08-06,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,f64f1de585ac079e8138a1679cc35aa41a48f871,2024-12-31T21:30:02Z,,,not_applicable_targeted_scan,0,0,0,no,no,,
27,mastra-ai/mastra,2025-12-31,2025,2024-08-06,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,e0941c3d7fc75695d5d258e7008fd5d6e650800c,2025-12-31T23:33:18Z,,,not_applicable_targeted_scan,3,2,1,yes,yes,claude_code|cursor|windsurf,claude_code
27,mastra-ai/mastra,2026-08-31,2026,2024-08-06,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,7fcd026818bed1fc886cdb712a9e0deeebcf886a,2026-08-31T23:47:42Z,,,not_applicable_targeted_scan,2,3,1,yes,yes,claude_code|cross_agent|cursor,claude_code
28,vllm-project/vllm-omni,2022-12-31,2022,2025-09-11,llm_native,model_infra,supporting_infrastructure,not_public_yet,structural_missing,,,,,,,,,,,,,,
28,vllm-project/vllm-omni,2023-12-31,2023,2025-09-11,llm_native,model_infra,supporting_infrastructure,not_public_yet,structural_missing,,,,,,,,,,,,,,
28,vllm-project/vllm-omni,2024-12-31,2024,2025-09-11,llm_native,model_infra,supporting_infrastructure,not_public_yet,structural_missing,,,,,,,,,,,,,,
28,vllm-project/vllm-omni,2025-12-31,2025,2025-09-11,llm_native,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,4f8cb95571d6362a8794d6e78caf78636a512adb,2025-12-31T16:13:17Z,,,not_applicable_targeted_scan,0,0,1,no,no,,cursor
28,vllm-project/vllm-omni,2026-08-31,2026,2025-09-11,llm_native,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,eb11446b7f2e30ca582f8aff3afe12e9a2e66f6c,2026-08-31T15:27:13Z,,,not_applicable_targeted_scan,0,1,3,no,yes,claude_code,claude_code|codex|cursor
29,QwenLM/qwen-code,2022-12-31,2022,2025-06-26,llm_native,agent_application,direct_agent_experience,not_public_yet,structural_missing,,,,,,,,,,,,,,
29,QwenLM/qwen-code,2023-12-31,2023,2025-06-26,llm_native,agent_application,direct_agent_experience,not_public_yet,structural_missing,,,,,,,,,,,,,,
29,QwenLM/qwen-code,2024-12-31,2024,2025-06-26,llm_native,agent_application,direct_agent_experience,not_public_yet,structural_missing,,,,,,,,,,,,,,
29,QwenLM/qwen-code,2025-12-31,2025,2025-06-26,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,73848d3867d96c640210f714c128dfead232b7bd,2025-12-31T17:30:58Z,,,not_applicable_targeted_scan,0,0,3,no,no,,cursor|gemini|roo_code
29,QwenLM/qwen-code,2026-08-31,2026,2025-06-26,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,a8e0d293fb0a80d790175789ea0fffefec506508,2026-08-31T23:48:13Z,,,not_applicable_targeted_scan,2,0,5,yes,yes,claude_code|cross_agent,claude_code|codex|cursor|gemini|roo_code
30,langgenius/dify,2022-12-31,2022,2023-04-12,llm_native,agent_framework,agent_building,not_public_yet,structural_missing,,,,,,,,,,,,,,
30,langgenius/dify,2023-12-31,2023,2023-04-12,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,06d2d8cea3395723acea7026571288d48ee62d31,2023-12-30T13:49:01Z,,,not_applicable_targeted_scan,0,0,0,no,no,,
30,langgenius/dify,2024-12-31,2024,2023-04-12,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,5b6950e545a2a638b3117b226c97c705653a74b4,2024-12-31T09:03:26Z,,,not_applicable_targeted_scan,0,0,0,no,no,,
30,langgenius/dify,2025-12-31,2025,2023-04-12,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,9b6b2f31950c50ec54a06985dadaf6577e295c83,2025-12-31T16:40:54Z,,,not_applicable_targeted_scan,2,2,1,yes,yes,claude_code|codex|cross_agent,roo_code
30,langgenius/dify,2026-08-31,2026,2023-04-12,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,57144b0094b083815824295a41bcdef7a43c181c,2026-08-31T13:37:22Z,,,not_applicable_targeted_scan,2,2,2,yes,yes,claude_code|cross_agent,claude_code|roo_code
31,warpdotdev/warp,2022-12-31,2022,2021-07-08,mixed,agent_application,direct_agent_experience,no_commit_before_snapshot,no_history,,master,,,,,,,,,,,,
31,warpdotdev/warp,2023-12-31,2023,2021-07-08,mixed,agent_application,direct_agent_experience,no_commit_before_snapshot,no_history,,master,,,,,,,,,,,,
31,warpdotdev/warp,2024-12-31,2024,2021-07-08,mixed,agent_application,direct_agent_experience,no_commit_before_snapshot,no_history,,master,,,,,,,,,,,,
31,warpdotdev/warp,2025-12-31,2025,2021-07-08,mixed,agent_application,direct_agent_experience,no_commit_before_snapshot,no_history,,master,,,,,,,,,,,,
31,warpdotdev/warp,2026-08-31,2026,2021-07-08,mixed,agent_application,direct_agent_experience,yes,targeted_paths_ok,,master,6fac731c4bbfbec44a2ca42c52a1618d8ee87871,2026-08-31T17:07:54Z,,,not_applicable_targeted_scan,1,2,1,yes,yes,claude_code|cross_agent,claude_code
32,paperclipai/paperclip,2022-12-31,2022,2026-03-02,llm_native,agent_framework,agent_building,not_public_yet,structural_missing,,,,,,,,,,,,,,
32,paperclipai/paperclip,2023-12-31,2023,2026-03-02,llm_native,agent_framework,agent_building,not_public_yet,structural_missing,,,,,,,,,,,,,,
32,paperclipai/paperclip,2024-12-31,2024,2026-03-02,llm_native,agent_framework,agent_building,not_public_yet,structural_missing,,,,,,,,,,,,,,
32,paperclipai/paperclip,2025-12-31,2025,2026-03-02,llm_native,agent_framework,agent_building,not_public_yet,structural_missing,,,,,,,,,,,,,,
32,paperclipai/paperclip,2026-08-31,2026,2026-03-02,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,master,9f9a950d05835e725ff50120a7c826f0606f3fe7,2026-08-31T22:18:13Z,,,not_applicable_targeted_scan,1,3,2,yes,yes,claude_code|codex|cross_agent,claude_code|cursor
33,vllm-project/vllm-ascend,2022-12-31,2022,2025-01-29,llm_native,model_infra,supporting_infrastructure,not_public_yet,structural_missing,,,,,,,,,,,,,,
33,vllm-project/vllm-ascend,2023-12-31,2023,2025-01-29,llm_native,model_infra,supporting_infrastructure,not_public_yet,structural_missing,,,,,,,,,,,,,,
33,vllm-project/vllm-ascend,2024-12-31,2024,2025-01-29,llm_native,model_infra,supporting_infrastructure,not_public_yet,structural_missing,,,,,,,,,,,,,,
33,vllm-project/vllm-ascend,2025-12-31,2025,2025-01-29,llm_native,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,d193316dedd361e56be912ef7868fd3919b05a42,2025-12-31T11:17:08Z,,,not_applicable_targeted_scan,0,1,0,no,yes,gemini,
33,vllm-project/vllm-ascend,2026-08-31,2026,2025-01-29,llm_native,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,218644dc9b2158c1518cfd899c1860e1c2d8146e,2026-08-31T13:10:56Z,,,not_applicable_targeted_scan,2,3,1,yes,yes,claude_code|cross_agent|gemini,claude_code
34,open-metadata/OpenMetadata,2022-12-31,2022,2021-08-01,mixed,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,dc157ee286915b075211e677857067dd368facc2,2022-12-31T13:33:02Z,,,not_applicable_targeted_scan,0,0,0,no,no,,
34,open-metadata/OpenMetadata,2023-12-31,2023,2021-08-01,mixed,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,7b934b10ae4cb3f1ae69b01f6f4e7007473fe7c3,2023-12-31T19:10:24Z,,,not_applicable_targeted_scan,0,0,0,no,no,,
34,open-metadata/OpenMetadata,2024-12-31,2024,2021-08-01,mixed,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,ceeba2ad752b5e4df00bb89cee31faf1db3f4f73,2024-12-31T11:42:15Z,,,not_applicable_targeted_scan,0,0,0,no,no,,
34,open-metadata/OpenMetadata,2025-12-31,2025,2021-08-01,mixed,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,a283702a4f18c9747565d6bbc0baf0e5c7474a4a,2025-12-31T11:36:09Z,,,not_applicable_targeted_scan,2,0,2,yes,yes,claude_code|github_copilot,claude_code|cursor
34,open-metadata/OpenMetadata,2026-08-31,2026,2021-08-01,mixed,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,49f4a79bf38073a4fbd44a8a2fed09fc880cd2a9,2026-08-31T19:26:58Z,,,not_applicable_targeted_scan,3,2,2,yes,yes,claude_code|cross_agent|github_copilot,claude_code|cursor
35,microsoft/onnxruntime,2022-12-31,2022,2018-11-10,traditional,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,6a9dc6c993a89b6b0014d9ba8f33da1fd0599083,2022-12-31T18:33:54Z,,,not_applicable_targeted_scan,0,0,1,no,no,,roo_code
35,microsoft/onnxruntime,2023-12-31,2023,2018-11-10,traditional,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,780fc3611b6121222c53133574d194545bed3dbf,2023-12-29T17:23:27Z,,,not_applicable_targeted_scan,0,0,1,no,no,,roo_code
35,microsoft/onnxruntime,2024-12-31,2024,2018-11-10,traditional,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,afd3e81c94ebf1af499699bc316d1522149bf9db,2024-12-31T21:12:33Z,,,not_applicable_targeted_scan,0,0,1,no,no,,roo_code
35,microsoft/onnxruntime,2025-12-31,2025,2018-11-10,traditional,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,94e7a1c61c302318c7099f1dde4fec2f2c07e8b1,2025-12-31T03:23:16Z,,,not_applicable_targeted_scan,0,0,1,no,no,,roo_code
35,microsoft/onnxruntime,2026-08-31,2026,2018-11-10,traditional,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,c1f82333d479d555703e67adc97bbbe95fffdea7,2026-08-31T23:28:57Z,,,not_applicable_targeted_scan,3,0,1,yes,yes,cross_agent|github_copilot,roo_code
36,CherryHQ/cherry-studio,2022-12-31,2022,2024-05-24,llm_native,agent_application,direct_agent_experience,not_public_yet,structural_missing,,,,,,,,,,,,,,
36,CherryHQ/cherry-studio,2023-12-31,2023,2024-05-24,llm_native,agent_application,direct_agent_experience,not_public_yet,structural_missing,,,,,,,,,,,,,,
36,CherryHQ/cherry-studio,2024-12-31,2024,2024-05-24,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,b2818f86191f6a14d40e42311f9d3b5de40f6db9,2024-12-31T06:41:08Z,,,not_applicable_targeted_scan,0,0,0,no,no,,
36,CherryHQ/cherry-studio,2025-12-31,2025,2024-05-24,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,33cdcaa55854c86d23dfd55699b07c656d266bf8,2025-12-31T14:24:53Z,,,not_applicable_targeted_scan,2,0,3,yes,yes,claude_code|cross_agent,claude_code|cursor|gemini
36,CherryHQ/cherry-studio,2026-08-31,2026,2024-05-24,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,35c3db176ece1cd2fa1de065d5d25ba5d7cc15a5,2026-08-31T11:54:56Z,,,not_applicable_targeted_scan,2,2,3,yes,yes,claude_code|cross_agent,claude_code|cursor|gemini
37,pingdotgg/t3code,2022-12-31,2022,2026-02-08,llm_native,agent_application,direct_agent_experience,not_public_yet,structural_missing,,,,,,,,,,,,,,
37,pingdotgg/t3code,2023-12-31,2023,2026-02-08,llm_native,agent_application,direct_agent_experience,not_public_yet,structural_missing,,,,,,,,,,,,,,
37,pingdotgg/t3code,2024-12-31,2024,2026-02-08,llm_native,agent_application,direct_agent_experience,not_public_yet,structural_missing,,,,,,,,,,,,,,
37,pingdotgg/t3code,2025-12-31,2025,2026-02-08,llm_native,agent_application,direct_agent_experience,not_public_yet,structural_missing,,,,,,,,,,,,,,
37,pingdotgg/t3code,2026-08-31,2026,2026-02-08,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,0df043fd4eaa190eb491a3060836156eb0ae915e,2026-08-31T23:58:56Z,,,not_applicable_targeted_scan,3,4,1,yes,yes,claude_code|codex|cross_agent|cursor,roo_code
38,milvus-io/milvus,2022-12-31,2022,2019-09-16,traditional,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,master,772e5a4a3b187e3a9cb5670842dcc0ebc8e36032,2022-12-30T10:43:31Z,,,not_applicable_targeted_scan,0,0,1,no,no,,roo_code
38,milvus-io/milvus,2023-12-31,2023,2019-09-16,traditional,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,master,5f00bad4b86f66ec1e685d3665bf37d922441446,2023-12-31T12:02:48Z,,,not_applicable_targeted_scan,0,0,1,no,no,,roo_code
38,milvus-io/milvus,2024-12-31,2024,2019-09-16,traditional,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,master,accfacf0128c6c0558149b7bdec7a609bae934b0,2024-12-31T10:25:00Z,,,not_applicable_targeted_scan,0,0,1,no,no,,roo_code
38,milvus-io/milvus,2025-12-31,2025,2019-09-16,traditional,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,master,bb913dd837573b860290960cc80b9b64f83cbf8c,2025-12-31T08:07:22Z,,,not_applicable_targeted_scan,0,0,2,no,no,,cursor|roo_code
38,milvus-io/milvus,2026-08-31,2026,2019-09-16,traditional,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,master,d4a2f1699145ac566a336f8c12e6b568b6eca97b,2026-08-31T23:05:24Z,,,not_applicable_targeted_scan,2,0,3,yes,yes,claude_code|cross_agent,claude_code|cursor|roo_code
39,earendil-works/pi,2022-12-31,2022,2025-08-09,llm_native,agent_application,direct_agent_experience,not_public_yet,structural_missing,,,,,,,,,,,,,,
39,earendil-works/pi,2023-12-31,2023,2025-08-09,llm_native,agent_application,direct_agent_experience,not_public_yet,structural_missing,,,,,,,,,,,,,,
39,earendil-works/pi,2024-12-31,2024,2025-08-09,llm_native,agent_application,direct_agent_experience,not_public_yet,structural_missing,,,,,,,,,,,,,,
39,earendil-works/pi,2025-12-31,2025,2025-08-09,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,7369128b3aedc64533ff2ef090efd81809544d74,2025-12-31T23:37:59Z,,,not_applicable_targeted_scan,1,0,0,yes,yes,cross_agent,
39,earendil-works/pi,2026-08-31,2026,2025-08-09,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,853a80d26c90a14c1886f0ebb8ffaae133ca2185,2026-08-28T21:56:06Z,,,not_applicable_targeted_scan,1,0,1,yes,yes,cross_agent,claude_code
40,NVIDIA/cudf,2022-12-31,2022,2017-05-07,traditional,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,1b8c771f5f34e160d27b82892d47ad3d34707319,2022-12-29T07:17:38Z,,,not_applicable_targeted_scan,0,0,0,no,no,,
40,NVIDIA/cudf,2023-12-31,2023,2017-05-07,traditional,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,eabba98c593b4603240b187e9207f01d5459e248,2023-12-30T09:22:41Z,,,not_applicable_targeted_scan,0,0,0,no,no,,
40,NVIDIA/cudf,2024-12-31,2024,2017-05-07,traditional,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,88d925187566cf187a9a4d5c4619e00e2a9fb9b1,2024-12-30T22:48:13Z,,,not_applicable_targeted_scan,0,0,0,no,no,,
40,NVIDIA/cudf,2025-12-31,2025,2017-05-07,traditional,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,8ba6374de75e6c47bd1555457476bc86e974f2e1,2025-12-31T20:38:35Z,,,not_applicable_targeted_scan,0,0,0,no,no,,
40,NVIDIA/cudf,2026-08-31,2026,2017-05-07,traditional,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,e3fd258fa44bbd7723f43a6f9ad24ad27942ef8f,2026-08-31T23:25:14Z,,,not_applicable_targeted_scan,0,1,0,no,yes,cross_agent,
41,triton-lang/triton,2022-12-31,2022,2014-08-30,traditional,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,0e8590f1c9d3c3301187d2b450714f8ca8b4eeda,2022-12-30T19:29:58Z,,,not_applicable_targeted_scan,0,0,0,no,no,,
41,triton-lang/triton,2023-12-31,2023,2014-08-30,traditional,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,f107df16a07dda3001b466d764ed87a69a56c60e,2023-12-28T14:59:38Z,,,not_applicable_targeted_scan,0,0,0,no,no,,
41,triton-lang/triton,2024-12-31,2024,2014-08-30,traditional,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,2f8fe0d6f2b0a0011c54a57c0ba192bf1f6afc00,2024-12-30T22:38:52Z,,,not_applicable_targeted_scan,0,0,0,no,no,,
41,triton-lang/triton,2025-12-31,2025,2014-08-30,traditional,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,28e4e62c155c198303a0e99b101193d5880d6b14,2025-12-31T18:07:18Z,,,not_applicable_targeted_scan,0,0,1,no,no,,cursor
41,triton-lang/triton,2026-08-31,2026,2014-08-30,traditional,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,801136e0e90fbd0ace918963b48da64a13554d8e,2026-08-31T21:23:37Z,,,not_applicable_targeted_scan,1,0,1,yes,yes,cross_agent,cursor
42,zeroclaw-labs/zeroclaw,2022-12-31,2022,2026-02-13,llm_native,agent_application,direct_agent_experience,not_public_yet,structural_missing,,,,,,,,,,,,,,
42,zeroclaw-labs/zeroclaw,2023-12-31,2023,2026-02-13,llm_native,agent_application,direct_agent_experience,not_public_yet,structural_missing,,,,,,,,,,,,,,
42,zeroclaw-labs/zeroclaw,2024-12-31,2024,2026-02-13,llm_native,agent_application,direct_agent_experience,not_public_yet,structural_missing,,,,,,,,,,,,,,
42,zeroclaw-labs/zeroclaw,2025-12-31,2025,2026-02-13,llm_native,agent_application,direct_agent_experience,not_public_yet,structural_missing,,,,,,,,,,,,,,
42,zeroclaw-labs/zeroclaw,2026-08-31,2026,2026-02-13,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,master,4b73b37512acaa582f4414bdab0d7f47a7dcb6a5,2026-08-31T13:54:39Z,,,not_applicable_targeted_scan,2,2,1,yes,yes,claude_code|cross_agent|gemini,claude_code
43,docling-project/docling,2022-12-31,2022,2024-07-09,mixed,model_infra,supporting_infrastructure,not_public_yet,structural_missing,,,,,,,,,,,,,,
43,docling-project/docling,2023-12-31,2023,2024-07-09,mixed,model_infra,supporting_infrastructure,not_public_yet,structural_missing,,,,,,,,,,,,,,
43,docling-project/docling,2024-12-31,2024,2024-07-09,mixed,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,2b591f98726ed0d883236dd0550201b95203eebb,2024-12-19T20:57:40Z,,,not_applicable_targeted_scan,0,0,1,no,no,,roo_code
43,docling-project/docling,2025-12-31,2025,2024-07-09,mixed,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,7a4593f41f14ffce3871b11a92fdd56d391ffcd0,2025-12-24T10:46:23Z,,,not_applicable_targeted_scan,0,0,1,no,no,,roo_code
43,docling-project/docling,2026-08-31,2026,2024-07-09,mixed,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,3abb87a7a05ce60264399ab45047304e81bda926,2026-08-31T13:40:24Z,,,not_applicable_targeted_scan,2,3,1,yes,yes,claude_code|codex|cross_agent,roo_code
44,datahub-project/datahub,2022-12-31,2022,2015-11-18,mixed,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,master,4209d6f3dd6465cee58de3ccb7a72d0e003ce228,2022-12-30T22:27:09Z,,,not_applicable_targeted_scan,0,0,0,no,no,,
44,datahub-project/datahub,2023-12-31,2023,2015-11-18,mixed,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,master,06bd9b988d3006d57350476ccec18b2a5e7aac37,2023-12-29T16:04:06Z,,,not_applicable_targeted_scan,0,0,0,no,no,,
44,datahub-project/datahub,2024-12-31,2024,2015-11-18,mixed,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,master,f5ecee1501e7646f6dc0a5a13202d32c7b096ba8,2024-12-31T22:56:32Z,,,not_applicable_targeted_scan,0,0,0,no,no,,
44,datahub-project/datahub,2025-12-31,2025,2015-11-18,mixed,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,master,df6f791d565a76c81c457fed0ee76c938c308311,2025-12-31T19:53:52Z,,,not_applicable_targeted_scan,1,1,1,yes,yes,claude_code,claude_code
44,datahub-project/datahub,2026-08-31,2026,2015-11-18,mixed,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,master,8070e4fa2c913b201000cb37ed8ca42006b63bcd,2026-08-31T22:46:04Z,,,not_applicable_targeted_scan,3,2,1,yes,yes,claude_code|codex|cursor,claude_code
45,lobehub/lobehub,2022-12-31,2022,2023-05-21,llm_native,agent_application,direct_agent_experience,not_public_yet,structural_missing,,,,,,,,,,,,,,
45,lobehub/lobehub,2023-12-31,2023,2023-05-21,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,canary,12388e366421996954c22a45139f83f469acada0,2023-12-31T01:58:27Z,,,not_applicable_targeted_scan,0,0,0,no,no,,
45,lobehub/lobehub,2024-12-31,2024,2023-05-21,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,canary,6e8c9613211c122a4773dea3280d7ab12a01308f,2024-12-31T17:33:19Z,,,not_applicable_targeted_scan,0,0,0,no,no,,
45,lobehub/lobehub,2025-12-31,2025,2023-05-21,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,canary,ee48742f7b3afa863a09780543e338288a4b3842,2025-12-31T18:19:27Z,,,not_applicable_targeted_scan,4,2,2,yes,yes,claude_code|cross_agent|cursor|gemini,claude_code|windsurf
45,lobehub/lobehub,2026-08-31,2026,2023-05-21,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,canary,43de2f6904f4172aa19f0f059afb80f2cae9890e,2026-08-31T18:30:07Z,,,not_applicable_targeted_scan,3,4,2,yes,yes,claude_code|codex|cross_agent|cursor|gemini,claude_code|windsurf
46,AstrBotDevs/AstrBot,2022-12-31,2022,2022-12-08,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,master,31214c63eb67e56f22678e7501842289c021297e,2022-12-30T03:12:21Z,,,not_applicable_targeted_scan,0,0,0,no,no,,
46,AstrBotDevs/AstrBot,2023-12-31,2023,2022-12-08,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,master,04fb4f88ad3cdd1859e7392a269b2cc9c2f7119c,2023-12-30T12:08:28Z,,,not_applicable_targeted_scan,0,0,0,no,no,,
46,AstrBotDevs/AstrBot,2024-12-31,2024,2022-12-08,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,master,96447917831417eb60800b95c64a997897c32113,2024-12-30T10:06:09Z,,,not_applicable_targeted_scan,0,0,0,no,no,,
