sample_rank,repo_name,llm_native_manual,collaboration_niche,agent_proximity,item_type,number,node_id,html_url,state,outcome,created_at,updated_at,closed_at,merged_at,author_login,author_github_type,author_association,author_initial_class,performed_via_github_app,ai_disclosure_candidate,ai_disclosure_evidence,comments_count,labels,population_items,selected_items,inclusion_probability,sampling_weight,frame_min_number,frame_max_number,sampling_seed,sampling_method,collected_at
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,6570,PR_kwDOOCjvss7GI66J,https://github.com/ai-dynamo/dynamo/pull/6570,closed,closed_unmerged,2026-02-25T07:32:54Z,2026-04-14T13:24:18Z,2026-02-25T07:53:23Z,,Javinuo,User,NONE,human_account,,no,,3,backend::sglang|documentation|external-contribution|feat|size/XXL,8884,50,,1,5124,14090,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:31:24.926778+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,8774,PR_kwDOOCjvss7WHroJ,https://github.com/ai-dynamo/dynamo/pull/8774,closed,merged,2026-04-27T21:22:19Z,2026-04-28T19:13:07Z,2026-04-28T19:13:06Z,2026-04-28T19:13:06Z,hhzhang16,User,CONTRIBUTOR,human_account,,no,,1,fix|planner|size/M,8884,50,,1,5124,14090,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:31:24.926778+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,5402,PR_kwDOOCjvss69AJzd,https://github.com/ai-dynamo/dynamo/pull/5402,closed,merged,2026-01-13T19:20:11Z,2026-01-13T22:13:12Z,2026-01-13T22:13:11Z,2026-01-13T22:13:11Z,dagil-nvidia,User,COLLABORATOR,human_account,,no,,2,docs|size/L,8884,50,,1,5124,14090,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:31:24.926778+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,8467,PR_kwDOOCjvss7UbIux,https://github.com/ai-dynamo/dynamo/pull/8467,closed,merged,2026-04-21T20:23:22Z,2026-07-13T05:04:49Z,2026-04-22T16:54:34Z,2026-04-22T16:54:34Z,tmonty12,User,CONTRIBUTOR,human_account,,no,,1,fix|size/L,8884,50,,1,5124,14090,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:31:24.926778+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,11644,PR_kwDOOCjvss7xYztd,https://github.com/ai-dynamo/dynamo/pull/11644,closed,merged,2026-07-14T05:07:12Z,2026-07-15T00:05:54Z,2026-07-15T00:05:50Z,2026-07-15T00:05:50Z,jthomson04,User,CONTRIBUTOR,human_account,,no,,6,perf|size/XXL,8884,50,,1,5124,14090,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:31:24.926778+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,11513,PR_kwDOOCjvss7v9rnr,https://github.com/ai-dynamo/dynamo/pull/11513,closed,merged,2026-07-10T00:35:37Z,2026-07-15T06:14:19Z,2026-07-15T06:14:19Z,2026-07-15T06:14:19Z,bewestphal,User,CONTRIBUTOR,human_account,,no,,19,backend::trtllm|fix|multimodal|size/L,8884,50,,1,5124,14090,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:31:24.926778+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,8886,PR_kwDOOCjvss7W70n_,https://github.com/ai-dynamo/dynamo/pull/8886,closed,merged,2026-04-30T02:14:03Z,2026-04-30T23:49:13Z,2026-04-30T23:49:10Z,2026-04-30T23:49:10Z,keivenchang,User,CONTRIBUTOR,human_account,,no,,3,backend::trtllm|feat|size/L,8884,50,,1,5124,14090,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:31:24.926778+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,8710,PR_kwDOOCjvss7Vfted,https://github.com/ai-dynamo/dynamo/pull/8710,closed,closed_unmerged,2026-04-24T23:14:16Z,2026-04-24T23:39:55Z,2026-04-24T23:39:55Z,,nv-nmailhot,User,CONTRIBUTOR,human_account,,no,,2,documentation|fix|size/XS,8884,50,,1,5124,14090,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:31:24.926778+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,13266,PR_kwDOOCjvss7_N-HV,https://github.com/ai-dynamo/dynamo/pull/13266,closed,closed_unmerged,2026-08-14T17:17:42Z,2026-08-14T17:28:15Z,2026-08-14T17:28:15Z,,tedzhouhk,User,CONTRIBUTOR,human_account,chatgpt-codex-connector,no,,0,build|size/XS,8884,50,,1,5124,14090,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:31:24.926778+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,7259,PR_kwDOOCjvss7J3c48,https://github.com/ai-dynamo/dynamo/pull/7259,closed,closed_unmerged,2026-03-11T23:52:27Z,2026-07-13T05:03:59Z,2026-04-20T10:08:48Z,,michaelfeil,User,CONTRIBUTOR,human_account,,no,,5,Stale|external-contribution|feat|size/M,8884,50,,1,5124,14090,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:31:24.926778+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,12660,PR_kwDOOCjvss76wpbi,https://github.com/ai-dynamo/dynamo/pull/12660,open,open,2026-08-04T20:52:42Z,2026-08-05T00:53:02Z,,,furionw,User,CONTRIBUTOR,human_account,,no,,2,backend::vllm|feat|frontend|multimodal|router|size/XL,8884,50,,1,5124,14090,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:31:24.926778+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,5837,PR_kwDOOCjvss7AfAKR,https://github.com/ai-dynamo/dynamo/pull/5837,closed,merged,2026-01-30T21:25:50Z,2026-04-14T13:22:59Z,2026-01-30T23:52:18Z,2026-01-30T23:52:18Z,2ez4bz,User,CONTRIBUTOR,human_account,,no,,1,backend::trtllm|ci|size/XS,8884,50,,1,5124,14090,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:31:24.926778+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,6757,PR_kwDOOCjvss7HYiI7,https://github.com/ai-dynamo/dynamo/pull/6757,closed,merged,2026-03-02T16:57:49Z,2026-07-13T05:03:39Z,2026-03-02T17:29:08Z,2026-03-02T17:29:08Z,rmccorm4,User,CONTRIBUTOR,human_account,,no,,1,chore|size/L,8884,50,,1,5124,14090,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:31:24.926778+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,6838,PR_kwDOOCjvss7Hu6rU,https://github.com/ai-dynamo/dynamo/pull/6838,closed,closed_unmerged,2026-03-03T23:03:08Z,2026-07-13T05:03:43Z,2026-03-05T06:11:54Z,,ziqifan617,User,CONTRIBUTOR,human_account,,no,,6,documentation|fix|kvbm|size/L,8884,50,,1,5124,14090,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:31:24.926778+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,12004,PR_kwDOOCjvss70v838,https://github.com/ai-dynamo/dynamo/pull/12004,closed,merged,2026-07-22T07:45:54Z,2026-08-28T18:02:26Z,2026-08-28T18:02:23Z,2026-08-28T18:02:23Z,Chokoyo,User,CONTRIBUTOR,human_account,,no,,6,backend::vllm|feat|multimodal|router|size/XL,8884,50,,1,5124,14090,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:31:24.926778+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,13898,PR_kwDOOCjvss8AAAABBK3w1g,https://github.com/ai-dynamo/dynamo/pull/13898,open,open,2026-08-27T06:57:08Z,2026-08-27T08:52:37Z,,,chanh,User,CONTRIBUTOR,human_account,,no,,3,documentation|external-contribution|fix|size/XL,8884,50,,1,5124,14090,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:31:24.926778+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,pull_request,68141,PR_kwDOAgUK287jejAB,https://github.com/apache/airflow/pull/68141,closed,closed_unmerged,2026-06-06T16:41:37Z,2026-07-30T12:28:40Z,2026-07-30T12:28:40Z,,justinpakzad,User,CONTRIBUTOR,human_account,,no,,3,area:airflow-ctl|backport-to-airflow-ctl/v0-1-test|kind:documentation,12068,50,,1,60008,72224,260829,uniform_issue_number_rejection_sample,2026-08-28T17:32:57.551330+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,pull_request,65444,PR_kwDOAgUK287TcxoK,https://github.com/apache/airflow/pull/65444,closed,merged,2026-04-17T21:04:05Z,2026-04-22T15:10:47Z,2026-04-22T15:10:44Z,2026-04-22T15:10:44Z,nikhilcss97,User,CONTRIBUTOR,human_account,,no,,3,area:providers|provider:snowflake,12068,50,,1,60008,72224,260829,uniform_issue_number_rejection_sample,2026-08-28T17:32:57.551330+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,pull_request,70088,PR_kwDOAgUK287zd7UD,https://github.com/apache/airflow/pull/70088,closed,merged,2026-07-19T04:23:41Z,2026-08-18T01:06:09Z,2026-08-17T17:38:02Z,2026-08-17T17:38:02Z,Vamsi-klu,User,CONTRIBUTOR,human_account,,no,,11,area:providers|kind:documentation|provider:databricks|ready for maintainer review,12068,50,,1,60008,72224,260829,uniform_issue_number_rejection_sample,2026-08-28T17:32:57.551330+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,pull_request,65423,PR_kwDOAgUK287TX3EK,https://github.com/apache/airflow/pull/65423,closed,closed_unmerged,2026-04-17T15:52:13Z,2026-08-06T09:57:46Z,2026-05-29T07:33:30Z,,omkar-foss,User,COLLABORATOR,human_account,,no,,9,area:dev-tools|area:task-sdk|kind:documentation|ready for maintainer review,12068,50,,1,60008,72224,260829,uniform_issue_number_rejection_sample,2026-08-28T17:32:57.551330+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,pull_request,60995,PR_kwDOAgUK286_BR4V,https://github.com/apache/airflow/pull/60995,closed,merged,2026-01-23T20:41:35Z,2026-01-27T13:48:41Z,2026-01-26T17:34:45Z,2026-01-26T17:34:45Z,vincbeck,User,CONTRIBUTOR,human_account,,no,,0,area:API|area:UI|area:translations|translation:default,12068,50,,1,60008,72224,260829,uniform_issue_number_rejection_sample,2026-08-28T17:32:57.551330+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,pull_request,67405,PR_kwDOAgUK287eycMY,https://github.com/apache/airflow/pull/67405,closed,closed_unmerged,2026-05-24T13:50:18Z,2026-05-30T01:34:28Z,2026-05-24T20:26:03Z,,bobu-putheeckal,User,NONE,human_account,,no,,1,AI Spam|area:dev-tools|ready for maintainer review,12068,50,,1,60008,72224,260829,uniform_issue_number_rejection_sample,2026-08-28T17:32:57.551330+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,pull_request,66366,PR_kwDOAgUK287YE24_,https://github.com/apache/airflow/pull/66366,closed,merged,2026-05-04T15:54:10Z,2026-05-18T08:19:31Z,2026-05-05T13:16:17Z,2026-05-05T13:16:17Z,github-actions[bot],Bot,CONTRIBUTOR,automation_bot,,no,,0,area:UI|type:bug-fix,12068,50,,1,60008,72224,260829,uniform_issue_number_rejection_sample,2026-08-28T17:32:57.551330+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,pull_request,63864,PR_kwDOAgUK287Lbe3t,https://github.com/apache/airflow/pull/63864,closed,merged,2026-03-18T05:44:24Z,2026-03-18T06:57:40Z,2026-03-18T06:56:31Z,2026-03-18T06:56:31Z,amoghrajesh,User,CONTRIBUTOR,human_account,,no,,2,area:dev-tools,12068,50,,1,60008,72224,260829,uniform_issue_number_rejection_sample,2026-08-28T17:32:57.551330+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,issue,63924,I_kwDOAgUK2870bYIl,https://github.com/apache/airflow/issues/63924,open,open,2026-03-19T10:38:16Z,2026-04-26T01:54:47Z,,,aeroyorch,User,CONTRIBUTOR,human_account,,no,,2,AIP-82|area:core|kind:feature,12068,50,,1,60008,72224,260829,uniform_issue_number_rejection_sample,2026-08-28T17:32:57.551330+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,pull_request,61345,PR_kwDOAgUK287A3F-Z,https://github.com/apache/airflow/pull/61345,closed,merged,2026-02-02T09:33:59Z,2026-03-30T08:36:30Z,2026-03-30T08:35:01Z,2026-03-30T08:35:01Z,wjddn279,User,CONTRIBUTOR,human_account,,no,,5,type:bug-fix,12068,50,,1,60008,72224,260829,uniform_issue_number_rejection_sample,2026-08-28T17:32:57.551330+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,pull_request,67803,PR_kwDOAgUK287hGkhU,https://github.com/apache/airflow/pull/67803,closed,merged,2026-05-31T14:30:20Z,2026-07-22T20:31:06Z,2026-06-01T22:36:07Z,2026-06-01T22:36:07Z,jscheffl,User,CONTRIBUTOR,human_account,,no,,4,area:helm-chart,12068,50,,1,60008,72224,260829,uniform_issue_number_rejection_sample,2026-08-28T17:32:57.551330+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,pull_request,64829,PR_kwDOAgUK287Qaesj,https://github.com/apache/airflow/pull/64829,closed,merged,2026-04-07T07:24:38Z,2026-04-18T13:46:45Z,2026-04-18T13:46:43Z,2026-04-18T13:46:43Z,Vishwaspatel2401,User,CONTRIBUTOR,human_account,,no,,12,area:providers|provider:cncf-kubernetes,12068,50,,1,60008,72224,260829,uniform_issue_number_rejection_sample,2026-08-28T17:32:57.551330+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,pull_request,70593,PR_kwDOAgUK2873aMB6,https://github.com/apache/airflow/pull/70593,open,open,2026-07-28T11:20:05Z,2026-07-28T15:41:05Z,,,securylight,User,NONE,human_account,,no,,1,area:providers|provider:fab|provider:keycloak,12068,50,,1,60008,72224,260829,uniform_issue_number_rejection_sample,2026-08-28T17:32:57.551330+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,pull_request,66209,PR_kwDOAgUK287XdbEC,https://github.com/apache/airflow/pull/66209,closed,merged,2026-05-01T15:41:29Z,2026-05-01T23:10:19Z,2026-05-01T23:09:01Z,2026-05-01T23:09:01Z,jason810496,User,MEMBER,human_account,,no,,2,area:dev-tools,12068,50,,1,60008,72224,260829,uniform_issue_number_rejection_sample,2026-08-28T17:32:57.551330+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,issue,60887,I_kwDOAgUK287k09NH,https://github.com/apache/airflow/issues/60887,closed,closed,2026-01-21T16:38:50Z,2026-05-20T17:35:26Z,2026-05-20T17:35:26Z,,nathadfield,User,CONTRIBUTOR,human_account,,no,,7,AIP-66: DAG Bundle/Manifest|area:core|kind:feature,12068,50,,1,60008,72224,260829,uniform_issue_number_rejection_sample,2026-08-28T17:32:57.551330+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,pull_request,68378,PR_kwDOAgUK287lMnDm,https://github.com/apache/airflow/pull/68378,closed,merged,2026-06-11T07:14:02Z,2026-06-14T21:32:47Z,2026-06-14T21:32:47Z,2026-06-14T21:32:47Z,jayachandrakasarla,User,CONTRIBUTOR,human_account,,no,,2,area:UI|area:translations|ready for maintainer review|translation:default,12068,50,,1,60008,72224,260829,uniform_issue_number_rejection_sample,2026-08-28T17:32:57.551330+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,issue,68744,I_kwDOAgUK288AAAABGBWSHA,https://github.com/apache/airflow/issues/68744,closed,closed,2026-06-19T08:08:57Z,2026-06-20T02:44:28Z,2026-06-20T02:44:28Z,,goransh-walia,User,NONE,human_account,,no,,3,area:logging|kind:feature,12068,50,,1,60008,72224,260829,uniform_issue_number_rejection_sample,2026-08-28T17:32:57.551330+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,pull_request,68587,PR_kwDOAgUK287mtYq7,https://github.com/apache/airflow/pull/68587,closed,closed_unmerged,2026-06-15T19:57:26Z,2026-06-19T16:59:48Z,2026-06-19T16:59:46Z,,dependabot[bot],Bot,CONTRIBUTOR,automation_bot,,no,,1,area:UI|dependencies|javascript,12068,50,,1,60008,72224,260829,uniform_issue_number_rejection_sample,2026-08-28T17:32:57.551330+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,pull_request,67506,PR_kwDOAgUK287fLrSz,https://github.com/apache/airflow/pull/67506,closed,closed_unmerged,2026-05-25T22:04:55Z,2026-06-05T01:17:27Z,2026-06-05T01:17:27Z,,potiuk,User,MEMBER,human_account,,no,,1,area:task-sdk,12068,50,,1,60008,72224,260829,uniform_issue_number_rejection_sample,2026-08-28T17:32:57.551330+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,pull_request,66491,PR_kwDOAgUK287Y5ZFc,https://github.com/apache/airflow/pull/66491,closed,merged,2026-05-06T19:38:21Z,2026-06-15T13:11:11Z,2026-05-19T19:24:36Z,2026-05-19T19:24:36Z,o-nikolas,User,CONTRIBUTOR,human_account,,no,,4,area:CLI|area:DAG-processing|area:db-migrations|kind:documentation,12068,50,,1,60008,72224,260829,uniform_issue_number_rejection_sample,2026-08-28T17:32:57.551330+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,pull_request,65155,PR_kwDOAgUK287SAVxI,https://github.com/apache/airflow/pull/65155,closed,closed_unmerged,2026-04-13T14:13:18Z,2026-04-15T05:40:46Z,2026-04-15T05:40:44Z,,dependabot[bot],Bot,CONTRIBUTOR,automation_bot,,no,,1,area:UI|dependencies|javascript,12068,50,,1,60008,72353,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:31:44.350101+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,pull_request,62973,PR_kwDOAgUK287IZfDg,https://github.com/apache/airflow/pull/62973,closed,closed_unmerged,2026-03-06T04:47:36Z,2026-04-26T03:12:42Z,2026-04-22T13:14:36Z,,kbohra,User,CONTRIBUTOR,human_account,,no,,3,area:task-sdk,12068,50,,1,60008,72353,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:31:44.350101+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,pull_request,62596,PR_kwDOAgUK287G76P2,https://github.com/apache/airflow/pull/62596,closed,merged,2026-02-27T22:43:52Z,2026-03-07T00:39:43Z,2026-02-28T17:09:32Z,2026-02-28T17:09:32Z,o-nikolas,User,CONTRIBUTOR,human_account,,no,,0,area:DAG-processing|area:Executors-core|multi-team - aip-67,12068,50,,1,60008,72353,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:31:44.350101+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,issue,64765,I_kwDOAgUK2877EmNC,https://github.com/apache/airflow/issues/64765,closed,closed,2026-04-06T14:49:30Z,2026-07-30T09:10:24Z,2026-07-30T09:10:24Z,,mahirhiro,User,NONE,human_account,,no,,1,area:Scheduler|area:metrics|kind:bug|priority:medium,12068,50,,1,60008,72353,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:31:44.350101+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,pull_request,68997,PR_kwDOAgUK287qso4_,https://github.com/apache/airflow/pull/68997,closed,merged,2026-06-25T18:44:26Z,2026-07-31T13:27:59Z,2026-07-31T13:27:59Z,2026-07-31T13:27:59Z,jroachgolf84,User,COLLABORATOR,human_account,,no,,6,area:providers|provider:standard|ready for maintainer review,12068,50,,1,60008,72353,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:31:44.350101+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,pull_request,61276,PR_kwDOAgUK287AhWoa,https://github.com/apache/airflow/pull/61276,closed,merged,2026-01-31T03:29:02Z,2026-01-31T08:08:14Z,2026-01-31T08:06:56Z,2026-01-31T08:06:56Z,amoghrajesh,User,CONTRIBUTOR,human_account,,no,,2,area:dev-tools|area:production-image,12068,50,,1,60008,72353,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:31:44.350101+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,pull_request,60635,PR_kwDOAgUK2869kTfP,https://github.com/apache/airflow/pull/60635,closed,merged,2026-01-16T08:59:32Z,2026-01-19T15:09:23Z,2026-01-19T15:07:53Z,2026-01-19T15:07:53Z,shahar1,User,CONTRIBUTOR,human_account,,no,,1,area:UI|area:translations|translation:ar,12068,50,,1,60008,72353,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:31:44.350101+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,pull_request,70476,PR_kwDOAgUK2872mel4,https://github.com/apache/airflow/pull/70476,closed,merged,2026-07-26T18:09:19Z,2026-07-27T08:59:44Z,2026-07-27T08:57:54Z,2026-07-27T08:57:54Z,potiuk,User,MEMBER,human_account,,no,,3,area:UI|area:translations|backport-to-v3-3-test|translation:pl,12068,50,,1,60008,72353,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:31:44.350101+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,issue,69447,I_kwDOAgUK288AAAABHyIhHQ,https://github.com/apache/airflow/issues/69447,closed,closed,2026-07-06T08:22:05Z,2026-07-27T18:13:40Z,2026-07-27T18:13:40Z,,stephen-bracken,User,CONTRIBUTOR,human_account,,no,,1,area:UI|kind:bug,12068,50,,1,60008,72353,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:31:44.350101+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,pull_request,69473,PR_kwDOAgUK287uXTR2,https://github.com/apache/airflow/pull/69473,closed,merged,2026-07-06T13:19:38Z,2026-07-09T12:06:40Z,2026-07-09T11:15:53Z,2026-07-09T11:15:53Z,dabla,User,CONTRIBUTOR,human_account,,no,,1,area:dev-tools|backport-to-v3-3-test,12068,50,,1,60008,72353,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:31:44.350101+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,pull_request,63236,PR_kwDOAgUK287JO4U8,https://github.com/apache/airflow/pull/63236,closed,merged,2026-03-10T00:51:38Z,2026-03-10T01:06:17Z,2026-03-10T01:06:15Z,2026-03-10T01:06:15Z,kaxil,User,MEMBER,human_account,,no,,0,area:API|area:go-sdk|area:task-sdk|kind:documentation,12068,50,,1,60008,72353,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:31:44.350101+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,pull_request,68472,PR_kwDOAgUK287l2fNg,https://github.com/apache/airflow/pull/68472,closed,merged,2026-06-12T17:00:02Z,2026-06-12T19:33:45Z,2026-06-12T19:33:42Z,2026-06-12T19:33:42Z,dependabot[bot],Bot,CONTRIBUTOR,automation_bot,,no,,0,area:dev-tools|area:registry|dependencies|github_actions,12068,50,,1,60008,72353,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:31:44.350101+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,pull_request,71446,PR_kwDOAgUK2879nldt,https://github.com/apache/airflow/pull/71446,closed,merged,2026-08-11T16:27:10Z,2026-08-19T15:45:47Z,2026-08-19T15:43:56Z,2026-08-19T15:43:56Z,vincbeck,User,CONTRIBUTOR,human_account,,no,,7,area:API|area:UI|area:airflow-ctl|backport-to-airflow-ctl/v0-1-test,12068,50,,1,60008,72353,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:31:44.350101+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,pull_request,67433,PR_kwDOAgUK287e1Umj,https://github.com/apache/airflow/pull/67433,closed,closed_unmerged,2026-05-24T20:11:23Z,2026-05-30T01:33:50Z,2026-05-24T20:25:42Z,,bobu-putheeckal,User,NONE,human_account,,no,,1,AI Spam|area:providers|provider:google,12068,50,,1,60008,72353,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:31:44.350101+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,pull_request,71736,PR_kwDOAgUK288AAAABAEC3Kg,https://github.com/apache/airflow/pull/71736,closed,merged,2026-08-17T21:01:17Z,2026-08-19T09:51:23Z,2026-08-19T09:48:36Z,2026-08-19T09:48:36Z,potiuk,User,MEMBER,human_account,,no,,2,area:API|backport-to-v3-3-test|type:bug-fix,12068,50,,1,60008,72353,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:31:44.350101+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,issue,68010,I_kwDOAgUK288AAAABEXGY-Q,https://github.com/apache/airflow/issues/68010,open,open,2026-06-04T09:46:24Z,2026-08-23T08:59:03Z,,,hkc-8010,User,CONTRIBUTOR,human_account,,no,,0,affected_version:3.3|area:Scheduler|kind:bug,12068,50,,1,60008,72353,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:31:44.350101+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,pull_request,63097,PR_kwDOAgUK287I03vB,https://github.com/apache/airflow/pull/63097,closed,merged,2026-03-08T06:20:50Z,2026-03-08T15:14:46Z,2026-03-08T15:14:44Z,2026-03-08T15:14:44Z,dependabot[bot],Bot,CONTRIBUTOR,automation_bot,,no,,1,area:dev-tools|dependencies|github_actions,12068,50,,1,60008,72353,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:31:44.350101+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,pull_request,62635,PR_kwDOAgUK287HA7Db,https://github.com/apache/airflow/pull/62635,closed,merged,2026-02-28T14:56:51Z,2026-02-28T17:38:19Z,2026-02-28T17:38:18Z,2026-02-28T17:38:18Z,potiuk,User,MEMBER,human_account,,no,,0,area:production-image|kind:documentation,12068,50,,1,60008,72353,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:31:44.350101+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,issue,69616,I_kwDOAgUK288AAAABIGSlyA,https://github.com/apache/airflow/issues/69616,closed,closed,2026-07-08T14:35:25Z,2026-07-21T19:18:06Z,2026-07-21T19:18:06Z,,potiuk,User,MEMBER,human_account,,no,,6,area:dependencies,12068,50,,1,60008,72353,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:31:44.350101+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,pull_request,62726,PR_kwDOAgUK287HaaWG,https://github.com/apache/airflow/pull/62726,closed,closed_unmerged,2026-03-02T19:09:19Z,2026-03-03T17:11:59Z,2026-03-03T17:11:57Z,,dependabot[bot],Bot,CONTRIBUTOR,automation_bot,,no,,1,area:UI|dependencies|javascript,12068,50,,1,60008,72353,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:31:44.350101+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,pull_request,66487,PR_kwDOAgUK287Y4ADt,https://github.com/apache/airflow/pull/66487,closed,merged,2026-05-06T18:20:07Z,2026-06-15T13:17:53Z,2026-05-08T12:19:03Z,2026-05-08T12:19:03Z,vincbeck,User,CONTRIBUTOR,human_account,,no,,0,area:DAG-processing|area:db-migrations|kind:documentation,12068,50,,1,60008,72353,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:31:44.350101+00:00
