sample_rank,repo_name,snapshot_date,year,llm_native_manual,collaboration_niche,commit_sha,marker_tool,evidence_level,marker_path,blob_sha,size_bytes,tasks,content_read
26,vercel/ai,2026-08-31,2026,llm_native,agent_framework,8b6b756a2e2cbe6b8665cf3c0a28e2d524dbf9b0,cross_agent,active_config,.agents,95eaedd5aeae8f9259f37ce2ba43e0885d1a3449,,,no
26,vercel/ai,2026-08-31,2026,llm_native,agent_framework,8b6b756a2e2cbe6b8665cf3c0a28e2d524dbf9b0,claude_code,active_config,.claude,3f34023e1bf781495386bb672f2bf986693a0052,,,no
26,vercel/ai,2026-08-31,2026,llm_native,agent_framework,8b6b756a2e2cbe6b8665cf3c0a28e2d524dbf9b0,codex,active_config,.codex,61067b4e8f4dc2200f49cbc822cf815f118b51e9,,,no
26,vercel/ai,2026-08-31,2026,llm_native,agent_framework,8b6b756a2e2cbe6b8665cf3c0a28e2d524dbf9b0,cursor,active_config,.cursor,30a8ceebe8ac9dde2955e3957ceb4e873fa48cc3,,,no
27,mastra-ai/mastra,2026-05-31,2026,llm_native,agent_framework,7fef31c0d2a6d362a43a647a8a4f6ab893758a23,cross_agent,active_instruction,AGENTS.md,404f472d18d70d2e7b3287e0d03fdd063266e4e9,2069,implementation|tests_validation|documentation|code_review|issue_planning|release_dependency|repository_context,yes
27,mastra-ai/mastra,2026-05-31,2026,llm_native,agent_framework,7fef31c0d2a6d362a43a647a8a4f6ab893758a23,claude_code,active_instruction,CLAUDE.md,43c994c2d3617f947bcb5adf1933e21dabe46bb5,11,,yes
27,mastra-ai/mastra,2026-05-31,2026,llm_native,agent_framework,7fef31c0d2a6d362a43a647a8a4f6ab893758a23,cross_agent,active_config,.agents,631b02d20b0ba64fa2e224e66dad9f88f54d0c72,,,no
27,mastra-ai/mastra,2026-05-31,2026,llm_native,agent_framework,7fef31c0d2a6d362a43a647a8a4f6ab893758a23,claude_code,active_config,.claude,9c85e3e4eea3662617b8f797ad742f44e9d3e515,,,no
27,mastra-ai/mastra,2026-05-31,2026,llm_native,agent_framework,7fef31c0d2a6d362a43a647a8a4f6ab893758a23,cursor,active_config,.cursor,4c5aa29cd188d83dbd408b4e6526c448aed68669,,,no
27,mastra-ai/mastra,2026-05-31,2026,llm_native,agent_framework,7fef31c0d2a6d362a43a647a8a4f6ab893758a23,claude_code,residual_gitignore,.gitignore,e31c93b60dfb856b1c1da249733e9514cc035f65,830,,yes
27,mastra-ai/mastra,2026-08-31,2026,llm_native,agent_framework,7fcd026818bed1fc886cdb712a9e0deeebcf886a,cross_agent,active_instruction,AGENTS.md,1a76d78aa2cdadca18d0f50dcec81f6b7dcdb825,1675,implementation|tests_validation|documentation|issue_planning|repository_context,yes
27,mastra-ai/mastra,2026-08-31,2026,llm_native,agent_framework,7fcd026818bed1fc886cdb712a9e0deeebcf886a,claude_code,active_instruction,CLAUDE.md,43c994c2d3617f947bcb5adf1933e21dabe46bb5,11,,yes
27,mastra-ai/mastra,2026-08-31,2026,llm_native,agent_framework,7fcd026818bed1fc886cdb712a9e0deeebcf886a,cross_agent,active_config,.agents,e59e8580c87eddca6fcfcab20b5abde980372bc1,,,no
27,mastra-ai/mastra,2026-08-31,2026,llm_native,agent_framework,7fcd026818bed1fc886cdb712a9e0deeebcf886a,claude_code,active_config,.claude,ab88f5d32978fa1b31ed445efc43875b440415d5,,,no
27,mastra-ai/mastra,2026-08-31,2026,llm_native,agent_framework,7fcd026818bed1fc886cdb712a9e0deeebcf886a,cursor,active_config,.cursor,a6d2432ed5025c0af8319d51e0aa2d900f54dd18,,,no
27,mastra-ai/mastra,2026-08-31,2026,llm_native,agent_framework,7fcd026818bed1fc886cdb712a9e0deeebcf886a,claude_code,residual_gitignore,.gitignore,3dc91f6fdad66b0d31e32b627987d1fe6ed1a597,1374,,yes
28,vllm-project/vllm-omni,2026-05-31,2026,llm_native,model_infra,d4c139508fc490f856d8c22367cb85902caffb90,claude_code,active_config,.claude,ba6d15ecfadaa4e6cc4114b512db6a77d518f2f3,,,no
28,vllm-project/vllm-omni,2026-05-31,2026,llm_native,model_infra,d4c139508fc490f856d8c22367cb85902caffb90,claude_code,residual_gitignore,.gitignore,378de441c7e02a67477cc1ff5826fc3ffbe92e14,4617,,yes
28,vllm-project/vllm-omni,2026-05-31,2026,llm_native,model_infra,d4c139508fc490f856d8c22367cb85902caffb90,codex,residual_gitignore,.gitignore,378de441c7e02a67477cc1ff5826fc3ffbe92e14,4617,,yes
28,vllm-project/vllm-omni,2026-05-31,2026,llm_native,model_infra,d4c139508fc490f856d8c22367cb85902caffb90,cursor,residual_gitignore,.gitignore,378de441c7e02a67477cc1ff5826fc3ffbe92e14,4617,,yes
28,vllm-project/vllm-omni,2026-08-31,2026,llm_native,model_infra,eb11446b7f2e30ca582f8aff3afe12e9a2e66f6c,claude_code,active_config,.claude,f4f1e59f8541a54ae84c5cc2c0f5a9cd0973b8cb,,,no
28,vllm-project/vllm-omni,2026-08-31,2026,llm_native,model_infra,eb11446b7f2e30ca582f8aff3afe12e9a2e66f6c,claude_code,residual_gitignore,.gitignore,542bc5035bb2db86a7ad3b18d08c31f79c9bc369,4927,,yes
28,vllm-project/vllm-omni,2026-08-31,2026,llm_native,model_infra,eb11446b7f2e30ca582f8aff3afe12e9a2e66f6c,codex,residual_gitignore,.gitignore,542bc5035bb2db86a7ad3b18d08c31f79c9bc369,4927,,yes
28,vllm-project/vllm-omni,2026-08-31,2026,llm_native,model_infra,eb11446b7f2e30ca582f8aff3afe12e9a2e66f6c,cursor,residual_gitignore,.gitignore,542bc5035bb2db86a7ad3b18d08c31f79c9bc369,4927,,yes
29,QwenLM/qwen-code,2026-05-31,2026,llm_native,agent_application,1c48e4121b96116cd1117f052989debce5bf0f3a,cross_agent,active_instruction,AGENTS.md,c0cd3825a5e8964a58199845af21e92db83f2f8a,7482,implementation|tests_validation|documentation|code_review|issue_planning|release_dependency|repository_context,yes
29,QwenLM/qwen-code,2026-05-31,2026,llm_native,agent_application,1c48e4121b96116cd1117f052989debce5bf0f3a,claude_code,residual_gitignore,.gitignore,9734c6705749190dacfa3bef5f842d8b56deb920,1609,,yes
29,QwenLM/qwen-code,2026-05-31,2026,llm_native,agent_application,1c48e4121b96116cd1117f052989debce5bf0f3a,codex,residual_gitignore,.gitignore,9734c6705749190dacfa3bef5f842d8b56deb920,1609,,yes
29,QwenLM/qwen-code,2026-05-31,2026,llm_native,agent_application,1c48e4121b96116cd1117f052989debce5bf0f3a,cursor,residual_gitignore,.gitignore,9734c6705749190dacfa3bef5f842d8b56deb920,1609,,yes
29,QwenLM/qwen-code,2026-05-31,2026,llm_native,agent_application,1c48e4121b96116cd1117f052989debce5bf0f3a,gemini,residual_gitignore,.gitignore,9734c6705749190dacfa3bef5f842d8b56deb920,1609,,yes
29,QwenLM/qwen-code,2026-05-31,2026,llm_native,agent_application,1c48e4121b96116cd1117f052989debce5bf0f3a,roo_code,residual_gitignore,.gitignore,9734c6705749190dacfa3bef5f842d8b56deb920,1609,,yes
29,QwenLM/qwen-code,2026-08-31,2026,llm_native,agent_application,a8e0d293fb0a80d790175789ea0fffefec506508,cross_agent,active_instruction,AGENTS.md,567773ee52d20681be1ef9e98b5f7d7a8c241bce,15180,implementation|tests_validation|documentation|code_review|issue_planning|release_dependency|security_compliance|repository_context,yes
29,QwenLM/qwen-code,2026-08-31,2026,llm_native,agent_application,a8e0d293fb0a80d790175789ea0fffefec506508,claude_code,active_instruction,CLAUDE.md,28e8fa9004460714a4a209830aa8e9bd22329182,350,implementation|tests_validation|code_review|repository_context,yes
29,QwenLM/qwen-code,2026-08-31,2026,llm_native,agent_application,a8e0d293fb0a80d790175789ea0fffefec506508,claude_code,residual_gitignore,.gitignore,6db3e0646c8f5265690c719dcaf3da0eabbc5b38,3660,,yes
29,QwenLM/qwen-code,2026-08-31,2026,llm_native,agent_application,a8e0d293fb0a80d790175789ea0fffefec506508,codex,residual_gitignore,.gitignore,6db3e0646c8f5265690c719dcaf3da0eabbc5b38,3660,,yes
29,QwenLM/qwen-code,2026-08-31,2026,llm_native,agent_application,a8e0d293fb0a80d790175789ea0fffefec506508,cursor,residual_gitignore,.gitignore,6db3e0646c8f5265690c719dcaf3da0eabbc5b38,3660,,yes
29,QwenLM/qwen-code,2026-08-31,2026,llm_native,agent_application,a8e0d293fb0a80d790175789ea0fffefec506508,gemini,residual_gitignore,.gitignore,6db3e0646c8f5265690c719dcaf3da0eabbc5b38,3660,,yes
29,QwenLM/qwen-code,2026-08-31,2026,llm_native,agent_application,a8e0d293fb0a80d790175789ea0fffefec506508,roo_code,residual_gitignore,.gitignore,6db3e0646c8f5265690c719dcaf3da0eabbc5b38,3660,,yes
30,langgenius/dify,2026-05-31,2026,llm_native,agent_framework,df6b5be50ab1b26ce627ea9c1095bd8dbed22340,cross_agent,active_instruction,AGENTS.md,c6ebf7ae8a0ed04f2d507f59ddfb2867b90802cb,2002,implementation|tests_validation|documentation|issue_planning|repository_context,yes
30,langgenius/dify,2026-05-31,2026,llm_native,agent_framework,df6b5be50ab1b26ce627ea9c1095bd8dbed22340,claude_code,active_instruction,CLAUDE.md,47dc3e3d863cfb5727b87d785d09abf9743c0a72,9,,yes
30,langgenius/dify,2026-05-31,2026,llm_native,agent_framework,df6b5be50ab1b26ce627ea9c1095bd8dbed22340,cross_agent,active_config,.agents,e3abb35271c4915c67ffbfba4b4038116a18732a,,,no
30,langgenius/dify,2026-05-31,2026,llm_native,agent_framework,df6b5be50ab1b26ce627ea9c1095bd8dbed22340,claude_code,active_config,.claude,c37f26e8d4890f1f8ce05d6836c98a1e26eaf52e,,,no
30,langgenius/dify,2026-05-31,2026,llm_native,agent_framework,df6b5be50ab1b26ce627ea9c1095bd8dbed22340,codex,active_config,.codex,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,0,,yes
30,langgenius/dify,2026-05-31,2026,llm_native,agent_framework,df6b5be50ab1b26ce627ea9c1095bd8dbed22340,gemini,active_config,.gemini,a7231b68d4762cf3fe6024a03e6ad43b77435595,,,no
30,langgenius/dify,2026-05-31,2026,llm_native,agent_framework,df6b5be50ab1b26ce627ea9c1095bd8dbed22340,claude_code,residual_gitignore,.gitignore,5b434ee4ec1c0aeabb0a82f8df2485891ff00c3c,4327,,yes
30,langgenius/dify,2026-05-31,2026,llm_native,agent_framework,df6b5be50ab1b26ce627ea9c1095bd8dbed22340,roo_code,residual_gitignore,.gitignore,5b434ee4ec1c0aeabb0a82f8df2485891ff00c3c,4327,,yes
30,langgenius/dify,2026-08-31,2026,llm_native,agent_framework,57144b0094b083815824295a41bcdef7a43c181c,cross_agent,active_instruction,AGENTS.md,6f5673b316a71d4c41d94e15ac83dca8f71a1c50,806,implementation|tests_validation|issue_planning|repository_context,yes
30,langgenius/dify,2026-08-31,2026,llm_native,agent_framework,57144b0094b083815824295a41bcdef7a43c181c,claude_code,active_instruction,CLAUDE.md,47dc3e3d863cfb5727b87d785d09abf9743c0a72,9,,yes
30,langgenius/dify,2026-08-31,2026,llm_native,agent_framework,57144b0094b083815824295a41bcdef7a43c181c,cross_agent,active_config,.agents,9d51d8ad5643b2c390397e21ae4114972817614a,,,no
30,langgenius/dify,2026-08-31,2026,llm_native,agent_framework,57144b0094b083815824295a41bcdef7a43c181c,claude_code,active_config,.claude,cf65596e234e494d1df4c769b6f09b5ee0bfa910,,,no
30,langgenius/dify,2026-08-31,2026,llm_native,agent_framework,57144b0094b083815824295a41bcdef7a43c181c,claude_code,residual_gitignore,.gitignore,7b6a29809a6db73ace4826787f5e0649a8dec492,4515,,yes
30,langgenius/dify,2026-08-31,2026,llm_native,agent_framework,57144b0094b083815824295a41bcdef7a43c181c,roo_code,residual_gitignore,.gitignore,7b6a29809a6db73ace4826787f5e0649a8dec492,4515,,yes
31,warpdotdev/warp,2026-05-31,2026,mixed,agent_application,a44b703060673b85d2641c051c53e4b6b1b00cc4,cross_agent,active_config,.agents,7a54812d9b94814c25cf646b2a1da3fc4e000098,,,no
31,warpdotdev/warp,2026-05-31,2026,mixed,agent_application,a44b703060673b85d2641c051c53e4b6b1b00cc4,claude_code,active_config,.claude,47aac8132b2b3b56ff656fa1ba552fcf28eaab0e,,,no
31,warpdotdev/warp,2026-05-31,2026,mixed,agent_application,a44b703060673b85d2641c051c53e4b6b1b00cc4,claude_code,residual_gitignore,.gitignore,2f08b3704949e8ce46478f639f29882e755fc26f,1593,,yes
31,warpdotdev/warp,2026-08-31,2026,mixed,agent_application,6fac731c4bbfbec44a2ca42c52a1618d8ee87871,cross_agent,active_instruction,AGENTS.md,531d61aeb698fb18d371fadfcefbb2ba9bf43f82,18096,implementation|tests_validation|documentation|code_review|issue_planning|release_dependency|security_compliance|repository_context,yes
31,warpdotdev/warp,2026-08-31,2026,mixed,agent_application,6fac731c4bbfbec44a2ca42c52a1618d8ee87871,cross_agent,active_config,.agents,857cd62fc2766d140c67e016ce75298217ca5cf5,,,no
31,warpdotdev/warp,2026-08-31,2026,mixed,agent_application,6fac731c4bbfbec44a2ca42c52a1618d8ee87871,claude_code,active_config,.claude,47aac8132b2b3b56ff656fa1ba552fcf28eaab0e,,,no
31,warpdotdev/warp,2026-08-31,2026,mixed,agent_application,6fac731c4bbfbec44a2ca42c52a1618d8ee87871,claude_code,residual_gitignore,.gitignore,4c52b5c1380c5fd0db25d99117bfb779a564a063,1622,,yes
32,paperclipai/paperclip,2026-05-31,2026,llm_native,agent_framework,7eb44d002022e1ff7692210de7e42703afa85390,codex,active_instruction,AGENTS.md,3555bfcdaf027dfcfd606ab3d70ab51ab09c83b6,8115,implementation|tests_validation|documentation|code_review|issue_planning|release_dependency|repository_context,yes
32,paperclipai/paperclip,2026-05-31,2026,llm_native,agent_framework,7eb44d002022e1ff7692210de7e42703afa85390,cross_agent,active_config,.agents,bf25e52e692adb54529630a3399059f91e116fa3,,,no
32,paperclipai/paperclip,2026-05-31,2026,llm_native,agent_framework,7eb44d002022e1ff7692210de7e42703afa85390,claude_code,active_config,.claude,db326ac6b1e103ca6c29b6c4d4eababe67097700,,,no
32,paperclipai/paperclip,2026-05-31,2026,llm_native,agent_framework,7eb44d002022e1ff7692210de7e42703afa85390,claude_code,residual_gitignore,.gitignore,2d8d5454c875892010ca605b06e52ced97f57aa1,935,,yes
32,paperclipai/paperclip,2026-05-31,2026,llm_native,agent_framework,7eb44d002022e1ff7692210de7e42703afa85390,cursor,residual_gitignore,.gitignore,2d8d5454c875892010ca605b06e52ced97f57aa1,935,,yes
32,paperclipai/paperclip,2026-08-31,2026,llm_native,agent_framework,9f9a950d05835e725ff50120a7c826f0606f3fe7,codex,active_instruction,AGENTS.md,486b3d8cb0db258e39dabf875893df1a39d7205c,10090,implementation|tests_validation|documentation|code_review|issue_planning|release_dependency|repository_context,yes
32,paperclipai/paperclip,2026-08-31,2026,llm_native,agent_framework,9f9a950d05835e725ff50120a7c826f0606f3fe7,cross_agent,active_config,.agents,faff2707afd143bfa0a3d1df136c45a8276e2908,,,no
32,paperclipai/paperclip,2026-08-31,2026,llm_native,agent_framework,9f9a950d05835e725ff50120a7c826f0606f3fe7,claude_code,active_config,.claude,249ba2a22d840bf3dba60412b13e0a18546c3804,,,no
32,paperclipai/paperclip,2026-08-31,2026,llm_native,agent_framework,9f9a950d05835e725ff50120a7c826f0606f3fe7,codex,active_config,.codex,1ee349b3c102539ba090f467517e66a8163d3c44,,,no
32,paperclipai/paperclip,2026-08-31,2026,llm_native,agent_framework,9f9a950d05835e725ff50120a7c826f0606f3fe7,claude_code,residual_gitignore,.gitignore,26ee72daeed56db328b1214c73d746d88b0ae15e,1299,,yes
32,paperclipai/paperclip,2026-08-31,2026,llm_native,agent_framework,9f9a950d05835e725ff50120a7c826f0606f3fe7,cursor,residual_gitignore,.gitignore,26ee72daeed56db328b1214c73d746d88b0ae15e,1299,,yes
33,vllm-project/vllm-ascend,2026-05-31,2026,llm_native,model_infra,e7840445b7d4f605af4bc2e4c661936e06529c05,cross_agent,active_instruction,AGENTS.md,182319105512caebcf4666d02f382c6838d4ac29,13560,implementation|tests_validation|documentation|code_review|issue_planning|release_dependency|repository_context,yes
33,vllm-project/vllm-ascend,2026-05-31,2026,llm_native,model_infra,e7840445b7d4f605af4bc2e4c661936e06529c05,claude_code,active_instruction,CLAUDE.md,6758dbd145399ac1dae0489c3ae616d286230c94,104,code_review,yes
33,vllm-project/vllm-ascend,2026-05-31,2026,llm_native,model_infra,e7840445b7d4f605af4bc2e4c661936e06529c05,cross_agent,active_config,.agents,406270c9c43ce5f472e1c98ec6f6f9f82b96f835,,,no
33,vllm-project/vllm-ascend,2026-05-31,2026,llm_native,model_infra,e7840445b7d4f605af4bc2e4c661936e06529c05,claude_code,active_config,.claude,7b5bf1628348ae7d3ba3ea4540d7d20422fab3e6,,,no
33,vllm-project/vllm-ascend,2026-05-31,2026,llm_native,model_infra,e7840445b7d4f605af4bc2e4c661936e06529c05,gemini,active_config,.gemini,0d5d6fbf8a95c2ddbff05fc1ace91da4c9abd2df,,,no
33,vllm-project/vllm-ascend,2026-05-31,2026,llm_native,model_infra,e7840445b7d4f605af4bc2e4c661936e06529c05,claude_code,residual_gitignore,.gitignore,adf616800924f8b5b5a8940c228d1b69637941bc,4328,,yes
33,vllm-project/vllm-ascend,2026-08-31,2026,llm_native,model_infra,218644dc9b2158c1518cfd899c1860e1c2d8146e,cross_agent,active_instruction,AGENTS.md,4c622e2f1b58586c00b52397de598a51657731dc,13580,implementation|tests_validation|documentation|code_review|issue_planning|release_dependency|repository_context,yes
33,vllm-project/vllm-ascend,2026-08-31,2026,llm_native,model_infra,218644dc9b2158c1518cfd899c1860e1c2d8146e,claude_code,active_instruction,CLAUDE.md,6758dbd145399ac1dae0489c3ae616d286230c94,104,code_review,yes
33,vllm-project/vllm-ascend,2026-08-31,2026,llm_native,model_infra,218644dc9b2158c1518cfd899c1860e1c2d8146e,cross_agent,active_config,.agents,d4ac2a186a8b58e2fd1798967cc5ecefe29a542c,,,no
33,vllm-project/vllm-ascend,2026-08-31,2026,llm_native,model_infra,218644dc9b2158c1518cfd899c1860e1c2d8146e,claude_code,active_config,.claude,7b5bf1628348ae7d3ba3ea4540d7d20422fab3e6,,,no
33,vllm-project/vllm-ascend,2026-08-31,2026,llm_native,model_infra,218644dc9b2158c1518cfd899c1860e1c2d8146e,gemini,active_config,.gemini,a2449ea1797344e034f6c48e32ddf484df1da933,,,no
33,vllm-project/vllm-ascend,2026-08-31,2026,llm_native,model_infra,218644dc9b2158c1518cfd899c1860e1c2d8146e,claude_code,residual_gitignore,.gitignore,36f92cc07e1ade46e1fa3748af16104028d404a0,4470,,yes
34,open-metadata/OpenMetadata,2026-05-31,2026,mixed,model_infra,21865a330189444aacb2608dd7d35c28f3947a69,codex,active_instruction,AGENTS.md,0219b1f3d56cea171c87567f3218c6f86b951b1d,13812,implementation|tests_validation|documentation|code_review|issue_planning|release_dependency|security_compliance|repository_context,yes
34,open-metadata/OpenMetadata,2026-05-31,2026,mixed,model_infra,21865a330189444aacb2608dd7d35c28f3947a69,claude_code,active_instruction,CLAUDE.md,25d80ffcc1878299b63b22c1c96e1742c1567bdf,30805,implementation|tests_validation|documentation|code_review|issue_planning|release_dependency|security_compliance|repository_context,yes
34,open-metadata/OpenMetadata,2026-05-31,2026,mixed,model_infra,21865a330189444aacb2608dd7d35c28f3947a69,github_copilot,active_instruction,.github/copilot-instructions.md,6ed5e7a7d9ceb11e051d56d19c573fe02ae394b4,25677,implementation|tests_validation|documentation|code_review|issue_planning|release_dependency|security_compliance|repository_context,yes
34,open-metadata/OpenMetadata,2026-05-31,2026,mixed,model_infra,21865a330189444aacb2608dd7d35c28f3947a69,cross_agent,active_config,.agents,4d9bc221ad029b8298f113896d62bd2ae78d3d85,,,no
34,open-metadata/OpenMetadata,2026-05-31,2026,mixed,model_infra,21865a330189444aacb2608dd7d35c28f3947a69,claude_code,active_config,.claude,5bf3e30d7ce13819870b51bc7fe0efc0fb18df94,,,no
34,open-metadata/OpenMetadata,2026-05-31,2026,mixed,model_infra,21865a330189444aacb2608dd7d35c28f3947a69,claude_code,residual_gitignore,.gitignore,c3e2064caad8eb48f834fdec138b034977e4464f,4259,,yes
34,open-metadata/OpenMetadata,2026-05-31,2026,mixed,model_infra,21865a330189444aacb2608dd7d35c28f3947a69,cursor,residual_gitignore,.gitignore,c3e2064caad8eb48f834fdec138b034977e4464f,4259,,yes
34,open-metadata/OpenMetadata,2026-08-31,2026,mixed,model_infra,49f4a79bf38073a4fbd44a8a2fed09fc880cd2a9,cross_agent,active_instruction,AGENTS.md,681311eb9cf453d0faddf3aacaec7357e97ba8e9,9,,yes
34,open-metadata/OpenMetadata,2026-08-31,2026,mixed,model_infra,49f4a79bf38073a4fbd44a8a2fed09fc880cd2a9,claude_code,active_instruction,CLAUDE.md,d187e12ef32aa16703a10ac3e461023d728d60da,12448,implementation|tests_validation|documentation|code_review|issue_planning|release_dependency|security_compliance|repository_context,yes
34,open-metadata/OpenMetadata,2026-08-31,2026,mixed,model_infra,49f4a79bf38073a4fbd44a8a2fed09fc880cd2a9,github_copilot,active_instruction,.github/copilot-instructions.md,c4d45759bd3a29759bbbc9a43a61abc5fa37941a,27039,implementation|tests_validation|documentation|code_review|issue_planning|release_dependency|security_compliance|repository_context,yes
34,open-metadata/OpenMetadata,2026-08-31,2026,mixed,model_infra,49f4a79bf38073a4fbd44a8a2fed09fc880cd2a9,cross_agent,active_config,.agents,6c0ea7d35ffffae7cacbc26764c006bce961e208,,,no
34,open-metadata/OpenMetadata,2026-08-31,2026,mixed,model_infra,49f4a79bf38073a4fbd44a8a2fed09fc880cd2a9,claude_code,active_config,.claude,2bcb1e7b2afa151aeb1c865fa2a3bfaca67c78b5,,,no
34,open-metadata/OpenMetadata,2026-08-31,2026,mixed,model_infra,49f4a79bf38073a4fbd44a8a2fed09fc880cd2a9,claude_code,residual_gitignore,.gitignore,cd0b8a4edb58a5d789e6af78435f061e69c29408,4252,,yes
34,open-metadata/OpenMetadata,2026-08-31,2026,mixed,model_infra,49f4a79bf38073a4fbd44a8a2fed09fc880cd2a9,cursor,residual_gitignore,.gitignore,cd0b8a4edb58a5d789e6af78435f061e69c29408,4252,,yes
35,microsoft/onnxruntime,2026-05-31,2026,traditional,model_infra,13af65970aaa6a0b9ac71106da07376fef24aa56,cross_agent,active_instruction,AGENTS.md,18c5a8dd88a1d2ffe540ea0d2513708d1690740b,5661,implementation|tests_validation|documentation|code_review|issue_planning|release_dependency|repository_context,yes
35,microsoft/onnxruntime,2026-05-31,2026,traditional,model_infra,13af65970aaa6a0b9ac71106da07376fef24aa56,cross_agent,active_config,.agents,fd86385d982b34d0ab2525f5df34244467898ef6,,,no
35,microsoft/onnxruntime,2026-05-31,2026,traditional,model_infra,13af65970aaa6a0b9ac71106da07376fef24aa56,roo_code,residual_gitignore,.gitignore,b25763334f227e5ff382142181046475b12ad423,2892,,yes
35,microsoft/onnxruntime,2026-08-31,2026,traditional,model_infra,c1f82333d479d555703e67adc97bbbe95fffdea7,cross_agent,active_instruction,AGENTS.md,57d85d2f0a8b9254377b8e5c0b8caaefe6839328,7746,implementation|tests_validation|documentation|code_review|issue_planning|release_dependency|repository_context,yes
35,microsoft/onnxruntime,2026-08-31,2026,traditional,model_infra,c1f82333d479d555703e67adc97bbbe95fffdea7,github_copilot,active_instruction,.github/copilot-instructions.md,32ae8f8ec315be52185ca2e90359e3d5e28c5113,181,implementation|repository_context,yes
35,microsoft/onnxruntime,2026-08-31,2026,traditional,model_infra,c1f82333d479d555703e67adc97bbbe95fffdea7,github_copilot,active_instruction,.github/instructions,3180b989bafe81fd966790ba9658ed3156363eb5,,,no
35,microsoft/onnxruntime,2026-08-31,2026,traditional,model_infra,c1f82333d479d555703e67adc97bbbe95fffdea7,roo_code,residual_gitignore,.gitignore,b25763334f227e5ff382142181046475b12ad423,2892,,yes
36,CherryHQ/cherry-studio,2026-05-31,2026,llm_native,agent_application,ef6e5e0df26a102e608aa0a74274e47bf33bd254,cross_agent,active_instruction,AGENTS.md,681311eb9cf453d0faddf3aacaec7357e97ba8e9,9,,yes
36,CherryHQ/cherry-studio,2026-05-31,2026,llm_native,agent_application,ef6e5e0df26a102e608aa0a74274e47bf33bd254,claude_code,active_instruction,CLAUDE.md,d7ff7e68c33bb7c8b7b44f6ba244ddcecc78b267,16807,implementation|tests_validation|documentation|code_review|issue_planning|release_dependency|security_compliance|repository_context,yes
36,CherryHQ/cherry-studio,2026-05-31,2026,llm_native,agent_application,ef6e5e0df26a102e608aa0a74274e47bf33bd254,cross_agent,active_config,.agents,c809e5d9f9c6513295db6618658c770124ba9925,,,no
36,CherryHQ/cherry-studio,2026-05-31,2026,llm_native,agent_application,ef6e5e0df26a102e608aa0a74274e47bf33bd254,claude_code,active_config,.claude,c714a78a77456d436a00ff7cd75268de25cd1a20,,,no
36,CherryHQ/cherry-studio,2026-05-31,2026,llm_native,agent_application,ef6e5e0df26a102e608aa0a74274e47bf33bd254,claude_code,residual_gitignore,.gitignore,b00b1af4bb5ca4df16c5532906c8f1938f737ce3,1004,,yes
36,CherryHQ/cherry-studio,2026-05-31,2026,llm_native,agent_application,ef6e5e0df26a102e608aa0a74274e47bf33bd254,cursor,residual_gitignore,.gitignore,b00b1af4bb5ca4df16c5532906c8f1938f737ce3,1004,,yes
36,CherryHQ/cherry-studio,2026-05-31,2026,llm_native,agent_application,ef6e5e0df26a102e608aa0a74274e47bf33bd254,gemini,residual_gitignore,.gitignore,b00b1af4bb5ca4df16c5532906c8f1938f737ce3,1004,,yes
36,CherryHQ/cherry-studio,2026-08-31,2026,llm_native,agent_application,35c3db176ece1cd2fa1de065d5d25ba5d7cc15a5,cross_agent,active_instruction,AGENTS.md,681311eb9cf453d0faddf3aacaec7357e97ba8e9,9,,yes
36,CherryHQ/cherry-studio,2026-08-31,2026,llm_native,agent_application,35c3db176ece1cd2fa1de065d5d25ba5d7cc15a5,claude_code,active_instruction,CLAUDE.md,5cfdd9701bedbf979f3c16f8f934af037b598ed4,20017,implementation|tests_validation|documentation|code_review|issue_planning|release_dependency|security_compliance|repository_context,yes
36,CherryHQ/cherry-studio,2026-08-31,2026,llm_native,agent_application,35c3db176ece1cd2fa1de065d5d25ba5d7cc15a5,cross_agent,active_config,.agents,b97489aec7e379c458d7734b384354c213db26f9,,,no
36,CherryHQ/cherry-studio,2026-08-31,2026,llm_native,agent_application,35c3db176ece1cd2fa1de065d5d25ba5d7cc15a5,claude_code,active_config,.claude,499a3610cd16b9437f4723e1423a214bbc1224a0,,,no
36,CherryHQ/cherry-studio,2026-08-31,2026,llm_native,agent_application,35c3db176ece1cd2fa1de065d5d25ba5d7cc15a5,claude_code,residual_gitignore,.gitignore,c33782a372e8f6cf22dc0c3d2a1bb3fbb7de2d8d,1192,,yes
36,CherryHQ/cherry-studio,2026-08-31,2026,llm_native,agent_application,35c3db176ece1cd2fa1de065d5d25ba5d7cc15a5,cursor,residual_gitignore,.gitignore,c33782a372e8f6cf22dc0c3d2a1bb3fbb7de2d8d,1192,,yes
36,CherryHQ/cherry-studio,2026-08-31,2026,llm_native,agent_application,35c3db176ece1cd2fa1de065d5d25ba5d7cc15a5,gemini,residual_gitignore,.gitignore,c33782a372e8f6cf22dc0c3d2a1bb3fbb7de2d8d,1192,,yes
37,pingdotgg/t3code,2026-05-31,2026,llm_native,agent_application,b3e8c0334b25238e2b55868a87bd6270e234b7de,codex,active_instruction,AGENTS.md,70766bbd7b78a5c7ea446a419536e406ec9917b6,2907,implementation|tests_validation|documentation|repository_context,yes
