sample_rank,repo_name,snapshot_date,year,created_at,llm_native_manual,collaboration_niche,agent_proximity,history_available,scan_status,error,default_branch,commit_sha,commit_date,tree_sha,tree_entries,tree_truncated,active_instruction_count,active_config_count,residual_mention_count,has_active_instruction,has_any_active_marker,distinct_active_tools,distinct_residual_tools
45,lobehub/lobehub,2026-08-29,2026,2023-05-21,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,canary,8efd26d408a68fb4f57fa2f148b19168086b174c,2026-08-28T16:54:20Z,,,not_applicable_targeted_scan,3,4,2,yes,yes,claude_code|codex|cross_agent|cursor|gemini,claude_code|windsurf
46,AstrBotDevs/AstrBot,2026-05-31,2026,2022-12-08,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,master,fbc0633cd3d772ed74723445a2a6332a76f3f215,2026-05-31T13:54:44Z,,,not_applicable_targeted_scan,2,0,1,yes,yes,cross_agent|github_copilot,codex
46,AstrBotDevs/AstrBot,2026-08-29,2026,2022-12-08,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,master,d2d7e5aefd2f9471d211974e7e193f321e0ebe0a,2026-08-27T11:04:56Z,,,not_applicable_targeted_scan,2,0,1,yes,yes,cross_agent|github_copilot,codex
47,HKUDS/nanobot,2026-05-31,2026,2026-02-01,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,9ecd25bca1e6a6abf0f621640d36b1e722965a71,2026-05-31T22:07:10Z,,,not_applicable_targeted_scan,1,1,2,yes,yes,claude_code|cross_agent,claude_code|cursor
47,HKUDS/nanobot,2026-08-29,2026,2026-02-01,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,559b2d2e5dfbd94cdb0854ee40fab0c32c327e7f,2026-08-28T09:14:39Z,,,not_applicable_targeted_scan,2,1,2,yes,yes,claude_code|codex|cross_agent,claude_code|cursor
48,NVIDIA/Model-Optimizer,2026-05-31,2026,2024-04-23,mixed,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,54fb87e972f4e738aee194445da9b4ec523566e0,2026-05-31T06:23:00Z,,,not_applicable_targeted_scan,2,2,1,yes,yes,claude_code|cross_agent,claude_code
48,NVIDIA/Model-Optimizer,2026-08-29,2026,2024-04-23,mixed,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,ebbd78857d13244c44a220b1fa110a5b2d61d6f0,2026-08-28T16:14:00Z,,,not_applicable_targeted_scan,2,2,1,yes,yes,claude_code|cross_agent,claude_code
49,cline/cline,2026-05-31,2026,2024-07-06,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,31a118fc0cc85d2638a1ed2b1b7204ad836e3e52,2026-05-29T19:15:37Z,,,not_applicable_targeted_scan,2,3,2,yes,yes,claude_code|codex|cross_agent|github_copilot,claude_code|cline
49,cline/cline,2026-08-29,2026,2024-07-06,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,ce71fe5eb9807edabbdc64010c22f7cc08cc9201,2026-08-28T09:45:05Z,,,not_applicable_targeted_scan,2,4,3,yes,yes,claude_code|cline|codex|cross_agent|github_copilot,claude_code|cline|cursor
50,OpenHands/software-agent-sdk,2026-05-31,2026,2025-08-23,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,1a923ac8031c6bdbdf7676eaa6b90b393f21fc52,2026-05-31T21:05:59Z,,,not_applicable_targeted_scan,1,1,4,yes,yes,cross_agent,cline|cursor|roo_code|windsurf
50,OpenHands/software-agent-sdk,2026-08-29,2026,2025-08-23,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,9d143aac35c2dcec9cbb046ff9f35ac5eb072f6a,2026-08-28T16:10:35Z,,,not_applicable_targeted_scan,1,1,4,yes,yes,cross_agent,cline|cursor|roo_code|windsurf
51,agentscope-ai/QwenPaw,2026-05-31,2026,2026-02-24,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,a6c34d945146311055b4029b0404bb4292024ff6,2026-05-29T10:41:56Z,,,not_applicable_targeted_scan,0,0,2,no,no,,claude_code|cursor
51,agentscope-ai/QwenPaw,2026-08-29,2026,2026-02-24,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,b9f35507e1eb06d9ecec22c36173e349852d55cf,2026-08-28T14:35:17Z,,,not_applicable_targeted_scan,0,0,3,no,no,,claude_code|codex|cursor
52,NVIDIA-NeMo/RL,2026-05-31,2026,2025-03-16,llm_native,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,48b2cd2ac79c3cef4dbf9b4458a04d38eebc1d16,2026-05-30T07:10:27Z,,,not_applicable_targeted_scan,2,2,1,yes,yes,claude_code|cross_agent,claude_code
52,NVIDIA-NeMo/RL,2026-08-29,2026,2025-03-16,llm_native,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,32b20cc775d9361233463c3cbbb3cbf7df4050b4,2026-08-28T13:25:58Z,,,not_applicable_targeted_scan,2,2,1,yes,yes,claude_code|cross_agent,claude_code
53,pydantic/pydantic-ai,2026-05-31,2026,2024-06-21,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,cff2825fb5534ee4f0ecea6a79ceb0a91c87160c,2026-05-29T22:20:21Z,,,not_applicable_targeted_scan,2,3,3,yes,yes,claude_code|cross_agent|gemini,claude_code|codex|cursor
53,pydantic/pydantic-ai,2026-08-29,2026,2024-06-21,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,4f5222649691d0c3af1d0f8f0fe7e18e18d68441,2026-08-28T17:03:25Z,,,not_applicable_targeted_scan,2,3,3,yes,yes,claude_code|cross_agent|gemini,claude_code|codex|cursor
54,google-gemini/gemini-cli,2026-05-31,2026,2025-04-17,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,013914071c5412188661014f2670ce3818cb98c3,2026-05-29T20:43:16Z,,,not_applicable_targeted_scan,1,1,2,yes,yes,gemini,gemini|roo_code
54,google-gemini/gemini-cli,2026-08-29,2026,2025-04-17,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,3c311beac2e78336816dd4a123db39743f9fbf85,2026-08-26T19:01:40Z,,,not_applicable_targeted_scan,1,1,2,yes,yes,gemini,gemini|roo_code
55,apache/iceberg,2026-05-31,2026,2018-11-19,traditional,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,7522b02aaf42d51d4b12e211119d159c9dc03552,2026-05-31T15:42:28Z,,,not_applicable_targeted_scan,1,0,1,yes,yes,cross_agent,claude_code
55,apache/iceberg,2026-08-29,2026,2018-11-19,traditional,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,f80a72fe995bd4236a0dbe78f8cf29848792fe8f,2026-08-28T12:17:04Z,,,not_applicable_targeted_scan,1,0,1,yes,yes,cross_agent,claude_code
56,infiniflow/ragflow,2026-05-31,2026,2023-12-12,llm_native,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,cd18cfab79578bc0e2797b2614afde44f1e0a411,2026-05-29T13:52:29Z,,,not_applicable_targeted_scan,3,1,2,yes,yes,claude_code|cross_agent|github_copilot,claude_code|cursor
56,infiniflow/ragflow,2026-08-29,2026,2023-12-12,llm_native,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,862ee95df256d589f9b7c158b2340251fef64121,2026-08-28T15:56:14Z,,,not_applicable_targeted_scan,3,1,2,yes,yes,claude_code|cross_agent|github_copilot,claude_code|cursor
57,wandb/wandb,2026-05-31,2026,2017-03-24,traditional,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,3fbe8633de7c3857a2bd4dfe7e1924a11009f13f,2026-05-29T20:17:01Z,,,not_applicable_targeted_scan,0,0,0,no,no,,
57,wandb/wandb,2026-08-29,2026,2017-03-24,traditional,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,6f309f86d90a88b7dfe407958305bdefd82138fa,2026-08-28T01:10:13Z,,,not_applicable_targeted_scan,0,0,0,no,no,,
58,agno-agi/agno,2026-05-31,2026,2022-05-04,mixed,agent_framework,agent_building,yes,targeted_paths_ok,,main,5749e44df0e1284ac3d9996f8c3091729b12cab3,2026-05-30T20:25:07Z,,,not_applicable_targeted_scan,3,0,4,yes,yes,claude_code|cross_agent|cursor,claude_code|codex|cursor|gemini
58,agno-agi/agno,2026-08-29,2026,2022-05-04,mixed,agent_framework,agent_building,yes,targeted_paths_ok,,main,c96291cbd0f644774d48a398c30101e90c947354,2026-08-28T07:19:11Z,,,not_applicable_targeted_scan,3,0,4,yes,yes,claude_code|cross_agent|cursor,claude_code|codex|cursor|gemini
59,Kilo-Org/kilocode,2026-05-31,2026,2025-03-10,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,188d22afcfdb58d8c19fc4f97d0ce825398e5400,2026-05-31T21:20:26Z,,,not_applicable_targeted_scan,1,0,1,yes,yes,cross_agent,codex
59,Kilo-Org/kilocode,2026-08-29,2026,2025-03-10,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,fa02955bfa17b60e57e0d7406d200a73337472ee,2026-08-28T16:26:03Z,,,not_applicable_targeted_scan,1,0,1,yes,yes,cross_agent,codex
60,a2ui-project/a2ui,2026-05-31,2026,2025-09-24,llm_native,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,ade478faf8dcad611b5efb6b864dcbfbc4a51f68,2026-05-29T22:08:37Z,,,not_applicable_targeted_scan,0,1,0,no,yes,gemini,
60,a2ui-project/a2ui,2026-08-29,2026,2025-09-24,llm_native,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,90157ec10f36cf8e192daa71c95d2684af20c756,2026-08-28T14:00:29Z,,,not_applicable_targeted_scan,1,2,0,yes,yes,cross_agent|gemini,
61,omnigent-ai/omnigent,2026-05-31,2026,2026-06-11,llm_native,agent_framework,agent_building,not_public_yet,structural_missing,,,,,,,,,,,,,,
61,omnigent-ai/omnigent,2026-08-29,2026,2026-06-11,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,8ad8c7bd7a81beff577d4a42c6d7d197155a9a7e,2026-08-28T14:14:13Z,,,not_applicable_targeted_scan,3,1,2,yes,yes,claude_code|cross_agent|github_copilot,claude_code|codex
62,activepieces/activepieces,2026-05-31,2026,2022-12-03,mixed,agent_framework,agent_building,yes,targeted_paths_ok,,main,5843404dd4287e1fc1d7a548261ca18d6020b2d4,2026-05-31T21:11:15Z,,,not_applicable_targeted_scan,3,3,2,yes,yes,claude_code|cross_agent|cursor,claude_code|cursor
62,activepieces/activepieces,2026-08-29,2026,2022-12-03,mixed,agent_framework,agent_building,yes,targeted_paths_ok,,main,217380c40e2a3c138cbf461b6f4bd442e3decf2b,2026-08-27T15:27:28Z,,,not_applicable_targeted_scan,3,3,2,yes,yes,claude_code|cross_agent|cursor,claude_code|cursor
63,NVIDIA/Megatron-LM,2026-05-31,2026,2019-03-21,llm_native,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,3f6a2ed844373ef0ed6c0e6dbac58a431d088dcb,2026-05-31T21:09:12Z,,,not_applicable_targeted_scan,3,2,1,yes,yes,claude_code|cross_agent|cursor,claude_code
63,NVIDIA/Megatron-LM,2026-08-29,2026,2019-03-21,llm_native,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,5eb0744c700e3791f3992fdce08cc41d5a469326,2026-08-28T08:45:41Z,,,not_applicable_targeted_scan,3,2,1,yes,yes,claude_code|cross_agent|cursor,claude_code
64,diegosouzapw/OmniRoute,2026-05-31,2026,2026-02-13,llm_native,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,release/v3.8.51,137d77cf12c975f231cf357a16ea0312a043e2e2,2026-05-31T22:52:00Z,,,not_applicable_targeted_scan,4,1,4,yes,yes,claude_code|codex|cross_agent|gemini|github_copilot,claude_code|cursor|gemini|roo_code
64,diegosouzapw/OmniRoute,2026-08-29,2026,2026-02-13,llm_native,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,release/v3.8.51,d5dfcfff58e908b22fd56af269aa8e0a097fd089,2026-08-28T15:37:58Z,,,not_applicable_targeted_scan,4,0,5,yes,yes,claude_code|codex|gemini|github_copilot,claude_code|codex|cursor|gemini|roo_code
65,mlflow/mlflow,2026-05-31,2026,2018-06-05,mixed,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,master,a6c9b10cf5d800bf8f6813f9c92726ae07e062dc,2026-05-31T07:27:55Z,,,not_applicable_targeted_scan,3,2,1,yes,yes,claude_code|cross_agent|github_copilot,claude_code
65,mlflow/mlflow,2026-08-29,2026,2018-06-05,mixed,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,master,db30e43e31013ef1859f1e59c8470415f1f125cb,2026-08-28T15:42:44Z,,,not_applicable_targeted_scan,3,2,1,yes,yes,claude_code|cross_agent|github_copilot,claude_code
66,CopilotKit/CopilotKit,2026-05-31,2026,2023-06-19,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,8839bf354acc2b0275371dd3a53353b7448eac31,2026-05-31T23:57:35Z,,,not_applicable_targeted_scan,3,3,1,yes,yes,claude_code|cross_agent|cursor,claude_code
66,CopilotKit/CopilotKit,2026-08-29,2026,2023-06-19,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,d7b536ba797bf814dede3a700b485130ec424c51,2026-08-28T16:52:06Z,,,not_applicable_targeted_scan,3,2,1,yes,yes,claude_code|cross_agent|cursor,claude_code
67,langfuse/langfuse,2026-05-31,2026,2023-05-18,llm_native,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,b6c2e914553a487f21f05c4a84bcb26cdbb4c2c1,2026-05-29T16:41:21Z,,,not_applicable_targeted_scan,2,1,3,yes,yes,claude_code|cross_agent,claude_code|codex|cursor
67,langfuse/langfuse,2026-08-29,2026,2023-05-18,llm_native,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,e94743fee2287a64e30f429f550a9d47827e26ae,2026-08-28T16:23:04Z,,,not_applicable_targeted_scan,2,2,3,yes,yes,claude_code|cross_agent|cursor,claude_code|codex|cursor
68,multica-ai/multica,2026-05-31,2026,2026-01-13,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,c9c269675ca5fc5fc52cedac1c2a392d05363b71,2026-05-30T10:24:45Z,,,not_applicable_targeted_scan,2,1,1,yes,yes,claude_code|cross_agent,claude_code
68,multica-ai/multica,2026-08-29,2026,2026-01-13,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,64ec7f54163d918d5d7fd4dcae857f241b7842d0,2026-08-28T10:00:35Z,,,not_applicable_targeted_scan,2,1,1,yes,yes,claude_code|cross_agent,claude_code
69,coze-dev/coze-loop,2026-05-31,2026,2025-06-24,llm_native,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,1f1514e00cf2fec4d3d6eb5c0a93b61c0fc0e430,2026-05-28T12:29:54Z,,,not_applicable_targeted_scan,0,0,2,no,no,,claude_code|cursor
69,coze-dev/coze-loop,2026-08-29,2026,2025-06-24,llm_native,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,7469d17189644e8bed294d9dde1dfbfeca9a9e49,2026-08-28T08:47:55Z,,,not_applicable_targeted_scan,1,0,2,yes,yes,cross_agent,claude_code|cursor
70,IBM/mcp-context-forge,2026-05-31,2026,2025-05-08,llm_native,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,226c32e8700e3af3367a6673d4d9c93175ae9408,2026-05-29T15:20:41Z,,,not_applicable_targeted_scan,2,0,3,yes,yes,claude_code|cross_agent,claude_code|codex|continue
70,IBM/mcp-context-forge,2026-08-29,2026,2025-05-08,llm_native,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,555a9f3be253290151ac51ed45fbdca4565f132b,2026-08-28T13:38:11Z,,,not_applicable_targeted_scan,2,0,3,yes,yes,claude_code|cross_agent,claude_code|codex|continue
71,NVIDIA/OpenShell,2026-05-31,2026,2026-02-24,llm_native,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,e98ea3ee930fcfeeeb67c9bf9a9afdb5458a3612,2026-05-30T04:11:31Z,,,not_applicable_targeted_scan,2,2,3,yes,yes,claude_code|cross_agent,claude_code|codex|roo_code
71,NVIDIA/OpenShell,2026-08-29,2026,2026-02-24,llm_native,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,65745a06ef7b4aafc00600fd7f2d16ef7da49c26,2026-08-28T14:11:58Z,,,not_applicable_targeted_scan,2,2,3,yes,yes,claude_code|cross_agent,claude_code|codex|roo_code
72,farion1231/cc-switch,2026-05-31,2026,2025-08-04,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,0960fd7179d966b380d97ca45587d1d203675f4a,2026-05-31T15:37:31Z,,,not_applicable_targeted_scan,0,0,3,no,no,,claude_code|codex|gemini
72,farion1231/cc-switch,2026-08-29,2026,2025-08-04,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,3217f72596f2d1c0f879f0a05f83803825d9809f,2026-08-28T00:19:45Z,,,not_applicable_targeted_scan,0,0,3,no,no,,claude_code|codex|gemini
73,Comfy-Org/ComfyUI,2026-05-31,2026,2023-01-17,traditional,agent_framework,agent_building,yes,targeted_paths_ok,,master,c37d2a0dacaa256a2fb1812ae026e09dd493661e,2026-05-31T18:47:29Z,,,not_applicable_targeted_scan,0,0,0,no,no,,
73,Comfy-Org/ComfyUI,2026-08-29,2026,2023-01-17,traditional,agent_framework,agent_building,yes,targeted_paths_ok,,master,0a33ed6c28f926d14536235771c222f9e6d1026b,2026-08-28T02:57:30Z,,,not_applicable_targeted_scan,1,0,0,yes,yes,cross_agent,
74,stablyai/orca,2026-05-31,2026,2026-03-17,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,f2095d46fb8fae1d97634da6a3ceff5cbe929767,2026-05-31T23:48:04Z,,,not_applicable_targeted_scan,2,0,1,yes,yes,claude_code|cross_agent,claude_code
74,stablyai/orca,2026-08-29,2026,2026-03-17,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,ee1e002d009fd9b4cdadc643df80f8e833c26840,2026-08-28T16:38:10Z,,,not_applicable_targeted_scan,2,0,1,yes,yes,claude_code|cross_agent,claude_code
75,unslothai/unsloth,2026-05-31,2026,2023-11-29,llm_native,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,6bf101107a7b1fd599d2a829241d93d95488bf94,2026-05-31T14:31:27Z,,,not_applicable_targeted_scan,0,0,2,no,no,,claude_code|codex
75,unslothai/unsloth,2026-08-29,2026,2023-11-29,llm_native,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,ce99e954cbb690d8a6335ac3d95f43f5881c8493,2026-08-28T13:05:53Z,,,not_applicable_targeted_scan,0,0,3,no,no,,claude_code|codex|roo_code
76,langchain-ai/langchain,2026-05-31,2026,2022-10-17,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,master,a79298a791ad77a5cab0d22dd1c437c20a607d31,2026-05-31T00:17:09Z,,,not_applicable_targeted_scan,2,0,1,yes,yes,claude_code|cross_agent,claude_code
76,langchain-ai/langchain,2026-08-29,2026,2022-10-17,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,master,5893459c4f2bfac6c8d3262cae1e3f2246d9287f,2026-08-28T02:28:11Z,,,not_applicable_targeted_scan,2,0,1,yes,yes,claude_code|cross_agent,claude_code
77,openvinotoolkit/openvino,2026-05-31,2026,2018-10-15,traditional,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,master,44f104f270057b1771c80200bb8ede75545412aa,2026-05-31T10:27:07Z,,,not_applicable_targeted_scan,1,2,0,yes,yes,claude_code|cross_agent|github_copilot,
77,openvinotoolkit/openvino,2026-08-29,2026,2018-10-15,traditional,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,master,9e76ce615439cc75192d76c40c62c688b76ad07e,2026-08-28T15:28:38Z,,,not_applicable_targeted_scan,1,2,0,yes,yes,claude_code|cross_agent|github_copilot,
78,microsoft/agent-framework,2026-05-31,2026,2025-04-28,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,edcc786651ca3741ba005d7e5aef971ad24602cc,2026-05-29T21:41:40Z,,,not_applicable_targeted_scan,2,0,1,yes,yes,github_copilot,claude_code
78,microsoft/agent-framework,2026-08-29,2026,2025-04-28,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,edfe115ea06bca57ae5a123d0fac5b3fdda13603,2026-08-28T14:51:53Z,,,not_applicable_targeted_scan,1,0,2,yes,yes,github_copilot,claude_code|roo_code
79,comet-ml/opik,2026-05-31,2026,2023-05-10,llm_native,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,03cab625b9b33a4b79a16dfb76238c230e5be211,2026-05-29T16:33:32Z,,,not_applicable_targeted_scan,3,4,3,yes,yes,claude_code|codex|cross_agent|cursor|github_copilot,claude_code|codex|cursor
79,comet-ml/opik,2026-08-29,2026,2023-05-10,llm_native,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,9dde5a09d9e22eda7bbf2ff4e1470fb0138b6709,2026-08-28T15:54:08Z,,,not_applicable_targeted_scan,3,4,3,yes,yes,claude_code|codex|cross_agent|cursor|github_copilot,claude_code|codex|cursor
80,marimo-team/marimo,2026-05-31,2026,2023-08-14,mixed,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,87446a56c053c53c6aa4754c292049f573b8b5d6,2026-05-30T19:11:21Z,,,not_applicable_targeted_scan,3,0,1,yes,yes,claude_code|cross_agent|github_copilot,claude_code
80,marimo-team/marimo,2026-08-29,2026,2023-08-14,mixed,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,8d130b92e224bd9d714a6fa08751bf1723356078,2026-08-28T07:52:17Z,,,not_applicable_targeted_scan,3,0,1,yes,yes,claude_code|cross_agent|github_copilot,claude_code
81,weaviate/weaviate,2026-05-31,2026,2016-03-30,traditional,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,32d862cfc12f5f183195e05fa067bdd3a09aad68,2026-05-30T09:18:42Z,,,not_applicable_targeted_scan,1,1,3,yes,yes,claude_code,claude_code|cursor|roo_code
81,weaviate/weaviate,2026-08-29,2026,2016-03-30,traditional,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,32e91a184ec2a3774518a54d7750dc8c70d33eb0,2026-08-28T14:33:36Z,,,not_applicable_targeted_scan,1,1,3,yes,yes,claude_code,claude_code|cursor|roo_code
82,langflow-ai/langflow,2026-05-31,2026,2023-02-08,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,59981246de85c6a6e4f176f4014ae4762cac9295,2026-05-31T04:07:00Z,,,not_applicable_targeted_scan,2,2,1,yes,yes,claude_code|cross_agent|cursor,claude_code
82,langflow-ai/langflow,2026-08-29,2026,2023-02-08,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,da3d5050e83e55f885e0627245676933a867d06b,2026-08-25T21:19:02Z,,,not_applicable_targeted_scan,3,2,3,yes,yes,claude_code|cross_agent|cursor,claude_code|codex|cursor
83,esengine/DeepSeek-Reasonix,2026-05-31,2026,2026-04-21,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main-v2,9ccc3f59db7dec16e705a4e5cf98148666a0f0d6,2026-05-31T16:27:37Z,,,not_applicable_targeted_scan,0,0,0,no,no,,
83,esengine/DeepSeek-Reasonix,2026-08-29,2026,2026-04-21,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main-v2,ddb4d4b8c90a84f57982df353897da0cae74ccb6,2026-08-28T17:07:46Z,,,not_applicable_targeted_scan,1,0,1,yes,yes,claude_code,claude_code
84,Arize-ai/phoenix,2026-05-31,2026,2022-11-09,mixed,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,1deb76778dfc8f71f45879ae728595392b70f258,2026-05-30T17:37:21Z,,,not_applicable_targeted_scan,3,4,2,yes,yes,claude_code|codex|cross_agent|cursor,claude_code|cursor
84,Arize-ai/phoenix,2026-08-29,2026,2022-11-09,mixed,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,da7be780f99225dc4671c1e1e1295ced0284d3eb,2026-08-28T16:57:35Z,,,not_applicable_targeted_scan,3,4,2,yes,yes,claude_code|codex|cross_agent|cursor,claude_code|cursor
85,apache/hudi,2026-05-31,2026,2016-12-14,traditional,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,master,6e40cffcc92b7b6b03410909eee16514c64296d3,2026-05-31T22:38:55Z,,,not_applicable_targeted_scan,0,0,2,no,no,,claude_code|codex
85,apache/hudi,2026-08-29,2026,2016-12-14,traditional,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,master,1112c37baf68fbe48409046ad9b6ca003a846844,2026-08-28T16:06:38Z,,,not_applicable_targeted_scan,0,0,3,no,no,,claude_code|codex|roo_code
86,Significant-Gravitas/AutoGPT,2026-05-31,2026,2023-03-16,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,master,dd9999eb94642ce113c9441e9abbbff88410167f,2026-05-31T23:13:21Z,,,not_applicable_targeted_scan,3,2,2,yes,yes,claude_code|codex|cross_agent|github_copilot,claude_code|roo_code
86,Significant-Gravitas/AutoGPT,2026-08-29,2026,2023-03-16,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,master,f49bcca95ed327396d8ebdd0bdf7810de482ac1a,2026-08-28T06:41:58Z,,,not_applicable_targeted_scan,3,2,2,yes,yes,claude_code|codex|cross_agent|github_copilot,claude_code|roo_code
87,PaddlePaddle/Paddle,2026-05-31,2026,2016-08-15,traditional,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,develop,8da1ec306684956ad70cc6f06bbc6f626d51243a,2026-05-30T10:33:40Z,,,not_applicable_targeted_scan,0,2,2,no,yes,claude_code|cross_agent,claude_code|codex
87,PaddlePaddle/Paddle,2026-08-29,2026,2016-08-15,traditional,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,develop,bfa22478204f36ef51410708d86d8e9829449d75,2026-08-28T07:04:41Z,,,not_applicable_targeted_scan,0,2,2,no,yes,claude_code|cross_agent,claude_code|codex
88,code-yeongyu/oh-my-openagent,2026-05-31,2026,2025-12-03,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,dev,b74758a1759187b4d22cfb2b83b3b3d1db9fa550,2026-05-31T23:07:34Z,,,not_applicable_targeted_scan,1,1,1,yes,yes,codex|cross_agent,codex
88,code-yeongyu/oh-my-openagent,2026-08-29,2026,2025-12-03,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,dev,64d89819ef1fde81712630f8e5d798be9e4e8867,2026-08-28T07:17:39Z,,,not_applicable_targeted_scan,2,4,2,yes,yes,claude_code|codex|cross_agent|cursor,claude_code|codex
89,siyuan-note/siyuan,2026-05-31,2026,2020-08-30,mixed,agent_application,direct_agent_experience,yes,targeted_paths_ok,,master,2f0fcb7bb413fce1996552a2ce07111ca43dd5db,2026-05-31T14:11:20Z,,,not_applicable_targeted_scan,0,0,0,no,no,,
89,siyuan-note/siyuan,2026-08-29,2026,2020-08-30,mixed,agent_application,direct_agent_experience,yes,targeted_paths_ok,,master,afa823b6b4e4f183511e0bc0a3be93caa94c7c97,2026-08-18T09:55:58Z,,,not_applicable_targeted_scan,1,0,0,yes,yes,cross_agent,
90,verl-project/verl,2026-05-31,2026,2024-10-31,llm_native,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,9f73954a87e247de4c31bc2f5222969e395b2904,2026-05-29T08:44:43Z,,,not_applicable_targeted_scan,2,4,0,yes,yes,claude_code|codex|cross_agent|gemini,
