sample_rank,repo_name,snapshot_date,year,created_at,llm_native_manual,collaboration_niche,agent_proximity,history_available,scan_status,error,default_branch,commit_sha,commit_date,tree_sha,tree_entries,tree_truncated,active_instruction_count,active_config_count,residual_mention_count,has_active_instruction,has_any_active_marker,distinct_active_tools,distinct_residual_tools
45,lobehub/lobehub,2026-08-31,2026,2023-05-21,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,canary,43de2f6904f4172aa19f0f059afb80f2cae9890e,2026-08-31T18:30:07Z,,,not_applicable_targeted_scan,3,4,2,yes,yes,claude_code|codex|cross_agent|cursor|gemini,claude_code|windsurf
46,AstrBotDevs/AstrBot,2026-05-31,2026,2022-12-08,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,master,fbc0633cd3d772ed74723445a2a6332a76f3f215,2026-05-31T13:54:44Z,,,not_applicable_targeted_scan,2,0,1,yes,yes,cross_agent|github_copilot,codex
46,AstrBotDevs/AstrBot,2026-08-31,2026,2022-12-08,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,master,34743f4adfe666e52422426e792b8ff7c88b92ec,2026-08-31T16:13:45Z,,,not_applicable_targeted_scan,2,0,1,yes,yes,cross_agent|github_copilot,codex
47,HKUDS/nanobot,2026-05-31,2026,2026-02-01,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,9ecd25bca1e6a6abf0f621640d36b1e722965a71,2026-05-31T22:07:10Z,,,not_applicable_targeted_scan,1,1,2,yes,yes,claude_code|cross_agent,claude_code|cursor
47,HKUDS/nanobot,2026-08-31,2026,2026-02-01,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,3c25f826ea9f6db3618fda19c0f940219df6e88b,2026-08-31T10:39:35Z,,,not_applicable_targeted_scan,2,1,2,yes,yes,claude_code|codex|cross_agent,claude_code|cursor
48,NVIDIA/Model-Optimizer,2026-05-31,2026,2024-04-23,mixed,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,54fb87e972f4e738aee194445da9b4ec523566e0,2026-05-31T06:23:00Z,,,not_applicable_targeted_scan,2,2,1,yes,yes,claude_code|cross_agent,claude_code
48,NVIDIA/Model-Optimizer,2026-08-31,2026,2024-04-23,mixed,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,8810eb5e31ddacc438b08f17317db182e833ef66,2026-08-31T21:50:15Z,,,not_applicable_targeted_scan,2,2,1,yes,yes,claude_code|cross_agent,claude_code
49,cline/cline,2026-05-31,2026,2024-07-06,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,31a118fc0cc85d2638a1ed2b1b7204ad836e3e52,2026-05-29T19:15:37Z,,,not_applicable_targeted_scan,2,3,2,yes,yes,claude_code|codex|cross_agent|github_copilot,claude_code|cline
49,cline/cline,2026-08-31,2026,2024-07-06,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,7a6beb9f0d0f6e4b09747c3e81f1ff0cbf779905,2026-08-31T22:17:31Z,,,not_applicable_targeted_scan,2,4,3,yes,yes,claude_code|cline|codex|cross_agent|github_copilot,claude_code|cline|cursor
50,OpenHands/software-agent-sdk,2026-05-31,2026,2025-08-23,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,1a923ac8031c6bdbdf7676eaa6b90b393f21fc52,2026-05-31T21:05:59Z,,,not_applicable_targeted_scan,1,1,4,yes,yes,cross_agent,cline|cursor|roo_code|windsurf
50,OpenHands/software-agent-sdk,2026-08-31,2026,2025-08-23,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,cca903c808f7d954f1749a1a91890476d2f0a107,2026-08-31T16:46:18Z,,,not_applicable_targeted_scan,1,1,4,yes,yes,cross_agent,cline|cursor|roo_code|windsurf
51,agentscope-ai/QwenPaw,2026-05-31,2026,2026-02-24,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,a6c34d945146311055b4029b0404bb4292024ff6,2026-05-29T10:41:56Z,,,not_applicable_targeted_scan,0,0,2,no,no,,claude_code|cursor
51,agentscope-ai/QwenPaw,2026-08-31,2026,2026-02-24,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,8df026f0b0d2758b0963790eb097e34329757004,2026-08-31T13:51:05Z,,,not_applicable_targeted_scan,0,0,3,no,no,,claude_code|codex|cursor
52,NVIDIA-NeMo/RL,2026-05-31,2026,2025-03-16,llm_native,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,48b2cd2ac79c3cef4dbf9b4458a04d38eebc1d16,2026-05-30T07:10:27Z,,,not_applicable_targeted_scan,2,2,1,yes,yes,claude_code|cross_agent,claude_code
52,NVIDIA-NeMo/RL,2026-08-31,2026,2025-03-16,llm_native,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,71a08314bc3257a15ef04b507309649e3d3f0f68,2026-08-31T21:46:13Z,,,not_applicable_targeted_scan,2,2,1,yes,yes,claude_code|cross_agent,claude_code
53,pydantic/pydantic-ai,2026-05-31,2026,2024-06-21,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,cff2825fb5534ee4f0ecea6a79ceb0a91c87160c,2026-05-29T22:20:21Z,,,not_applicable_targeted_scan,2,3,3,yes,yes,claude_code|cross_agent|gemini,claude_code|codex|cursor
53,pydantic/pydantic-ai,2026-08-31,2026,2024-06-21,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,8c5838dd327f8b588525f6b2ee8605ba6426f410,2026-08-31T23:45:58Z,,,not_applicable_targeted_scan,2,3,3,yes,yes,claude_code|cross_agent|gemini,claude_code|codex|cursor
54,google-gemini/gemini-cli,2026-05-31,2026,2025-04-17,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,013914071c5412188661014f2670ce3818cb98c3,2026-05-29T20:43:16Z,,,not_applicable_targeted_scan,1,1,2,yes,yes,gemini,gemini|roo_code
54,google-gemini/gemini-cli,2026-08-31,2026,2025-04-17,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,0bd1d439751478771c45d3d0895a6a9760554bf4,2026-08-28T21:38:20Z,,,not_applicable_targeted_scan,1,1,2,yes,yes,gemini,gemini|roo_code
55,apache/iceberg,2026-05-31,2026,2018-11-19,traditional,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,7522b02aaf42d51d4b12e211119d159c9dc03552,2026-05-31T15:42:28Z,,,not_applicable_targeted_scan,1,0,1,yes,yes,cross_agent,claude_code
55,apache/iceberg,2026-08-31,2026,2018-11-19,traditional,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,9be09782baa577681f8218929ec022ae7fdf83a9,2026-08-31T16:07:35Z,,,not_applicable_targeted_scan,1,0,1,yes,yes,cross_agent,claude_code
56,infiniflow/ragflow,2026-05-31,2026,2023-12-12,llm_native,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,cd18cfab79578bc0e2797b2614afde44f1e0a411,2026-05-29T13:52:29Z,,,not_applicable_targeted_scan,3,1,2,yes,yes,claude_code|cross_agent|github_copilot,claude_code|cursor
56,infiniflow/ragflow,2026-08-31,2026,2023-12-12,llm_native,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,2af732d6072f050ead758edaf23dd4ebfec5526a,2026-08-31T11:35:02Z,,,not_applicable_targeted_scan,3,1,2,yes,yes,claude_code|cross_agent|github_copilot,claude_code|cursor
57,wandb/wandb,2026-05-31,2026,2017-03-24,traditional,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,3fbe8633de7c3857a2bd4dfe7e1924a11009f13f,2026-05-29T20:17:01Z,,,not_applicable_targeted_scan,0,0,0,no,no,,
57,wandb/wandb,2026-08-31,2026,2017-03-24,traditional,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,c93f69e4fa4842d7a13f404d8e77c751e69e5444,2026-08-31T21:48:39Z,,,not_applicable_targeted_scan,0,0,0,no,no,,
58,agno-agi/agno,2026-05-31,2026,2022-05-04,mixed,agent_framework,agent_building,yes,targeted_paths_ok,,main,5749e44df0e1284ac3d9996f8c3091729b12cab3,2026-05-30T20:25:07Z,,,not_applicable_targeted_scan,3,0,4,yes,yes,claude_code|cross_agent|cursor,claude_code|codex|cursor|gemini
58,agno-agi/agno,2026-08-31,2026,2022-05-04,mixed,agent_framework,agent_building,yes,targeted_paths_ok,,main,1b7800746bae7293122cadffde5ed41725cccd6f,2026-08-31T11:26:55Z,,,not_applicable_targeted_scan,3,0,4,yes,yes,claude_code|cross_agent|cursor,claude_code|codex|cursor|gemini
59,Kilo-Org/kilocode,2026-05-31,2026,2025-03-10,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,188d22afcfdb58d8c19fc4f97d0ce825398e5400,2026-05-31T21:20:26Z,,,not_applicable_targeted_scan,1,0,1,yes,yes,cross_agent,codex
59,Kilo-Org/kilocode,2026-08-31,2026,2025-03-10,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,dd45e685e5fb19cf55181c8abb442aac9a601053,2026-08-31T23:54:23Z,,,not_applicable_targeted_scan,1,0,1,yes,yes,cross_agent,codex
60,a2ui-project/a2ui,2026-05-31,2026,2025-09-24,llm_native,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,ade478faf8dcad611b5efb6b864dcbfbc4a51f68,2026-05-29T22:08:37Z,,,not_applicable_targeted_scan,0,1,0,no,yes,gemini,
60,a2ui-project/a2ui,2026-08-31,2026,2025-09-24,llm_native,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,d20596c8b22ad6a182638919f4570efdabb66cb7,2026-08-31T20:40:22Z,,,not_applicable_targeted_scan,1,2,0,yes,yes,cross_agent|gemini,
61,omnigent-ai/omnigent,2026-05-31,2026,2026-06-11,llm_native,agent_framework,agent_building,not_public_yet,structural_missing,,,,,,,,,,,,,,
61,omnigent-ai/omnigent,2026-08-31,2026,2026-06-11,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,fe0cc8443f3ec612098e168fa93d0d5dfafe147e,2026-08-31T23:49:50Z,,,not_applicable_targeted_scan,3,1,2,yes,yes,claude_code|cross_agent|github_copilot,claude_code|codex
62,activepieces/activepieces,2026-05-31,2026,2022-12-03,mixed,agent_framework,agent_building,yes,targeted_paths_ok,,main,5843404dd4287e1fc1d7a548261ca18d6020b2d4,2026-05-31T21:11:15Z,,,not_applicable_targeted_scan,3,3,2,yes,yes,claude_code|cross_agent|cursor,claude_code|cursor
62,activepieces/activepieces,2026-08-31,2026,2022-12-03,mixed,agent_framework,agent_building,yes,targeted_paths_ok,,main,c0a6a96830f286c7c233871b4f67c4fffb133415,2026-08-31T21:49:24Z,,,not_applicable_targeted_scan,3,3,2,yes,yes,claude_code|cross_agent|cursor,claude_code|cursor
63,NVIDIA/Megatron-LM,2026-05-31,2026,2019-03-21,llm_native,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,3f6a2ed844373ef0ed6c0e6dbac58a431d088dcb,2026-05-31T21:09:12Z,,,not_applicable_targeted_scan,3,2,1,yes,yes,claude_code|cross_agent|cursor,claude_code
63,NVIDIA/Megatron-LM,2026-08-31,2026,2019-03-21,llm_native,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,1cb3264479f28b8526db3d335faa9c5ef2183989,2026-08-31T18:45:48Z,,,not_applicable_targeted_scan,3,2,1,yes,yes,claude_code|cross_agent|cursor,claude_code
64,diegosouzapw/OmniRoute,2026-05-31,2026,2026-02-13,llm_native,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,release/v3.8.51,137d77cf12c975f231cf357a16ea0312a043e2e2,2026-05-31T22:52:00Z,,,not_applicable_targeted_scan,4,1,4,yes,yes,claude_code|codex|cross_agent|gemini|github_copilot,claude_code|cursor|gemini|roo_code
64,diegosouzapw/OmniRoute,2026-08-31,2026,2026-02-13,llm_native,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,release/v3.8.51,63e4afa3217abaacd29f85c6701064671925764b,2026-08-31T17:42:20Z,,,not_applicable_targeted_scan,4,0,5,yes,yes,claude_code|codex|gemini|github_copilot,claude_code|codex|cursor|gemini|roo_code
65,mlflow/mlflow,2026-05-31,2026,2018-06-05,mixed,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,master,a6c9b10cf5d800bf8f6813f9c92726ae07e062dc,2026-05-31T07:27:55Z,,,not_applicable_targeted_scan,3,2,1,yes,yes,claude_code|cross_agent|github_copilot,claude_code
65,mlflow/mlflow,2026-08-31,2026,2018-06-05,mixed,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,master,d6505a2d59600eaf45f4482792885c968746babf,2026-08-31T14:56:07Z,,,not_applicable_targeted_scan,3,2,1,yes,yes,claude_code|cross_agent|github_copilot,claude_code
66,CopilotKit/CopilotKit,2026-05-31,2026,2023-06-19,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,8839bf354acc2b0275371dd3a53353b7448eac31,2026-05-31T23:57:35Z,,,not_applicable_targeted_scan,3,3,1,yes,yes,claude_code|cross_agent|cursor,claude_code
66,CopilotKit/CopilotKit,2026-08-31,2026,2023-06-19,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,fe51cec465865375b77b00604988e2211983d58b,2026-08-31T22:49:47Z,,,not_applicable_targeted_scan,3,2,1,yes,yes,claude_code|cross_agent|cursor,claude_code
67,langfuse/langfuse,2026-05-31,2026,2023-05-18,llm_native,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,b6c2e914553a487f21f05c4a84bcb26cdbb4c2c1,2026-05-29T16:41:21Z,,,not_applicable_targeted_scan,2,1,3,yes,yes,claude_code|cross_agent,claude_code|codex|cursor
67,langfuse/langfuse,2026-08-31,2026,2023-05-18,llm_native,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,983c2a6e5bbe9e8f35fe10eb017c9abd6220833b,2026-08-31T20:19:42Z,,,not_applicable_targeted_scan,2,2,3,yes,yes,claude_code|cross_agent|cursor,claude_code|codex|cursor
68,multica-ai/multica,2026-05-31,2026,2026-01-13,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,c9c269675ca5fc5fc52cedac1c2a392d05363b71,2026-05-30T10:24:45Z,,,not_applicable_targeted_scan,2,1,1,yes,yes,claude_code|cross_agent,claude_code
68,multica-ai/multica,2026-08-31,2026,2026-01-13,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,11861145abc59a0d39c8c8f24ad837d4584e664f,2026-08-31T12:37:46Z,,,not_applicable_targeted_scan,2,1,1,yes,yes,claude_code|cross_agent,claude_code
69,coze-dev/coze-loop,2026-05-31,2026,2025-06-24,llm_native,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,1f1514e00cf2fec4d3d6eb5c0a93b61c0fc0e430,2026-05-28T12:29:54Z,,,not_applicable_targeted_scan,0,0,2,no,no,,claude_code|cursor
69,coze-dev/coze-loop,2026-08-31,2026,2025-06-24,llm_native,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,85a50061eeb7291334f8f6e55b914bbd5b71c78c,2026-08-31T08:12:06Z,,,not_applicable_targeted_scan,1,0,2,yes,yes,cross_agent,claude_code|cursor
70,IBM/mcp-context-forge,2026-05-31,2026,2025-05-08,llm_native,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,226c32e8700e3af3367a6673d4d9c93175ae9408,2026-05-29T15:20:41Z,,,not_applicable_targeted_scan,2,0,3,yes,yes,claude_code|cross_agent,claude_code|codex|continue
70,IBM/mcp-context-forge,2026-08-31,2026,2025-05-08,llm_native,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,ffcc0822bd014cbf8a62171eead957324da14155,2026-08-31T10:59:42Z,,,not_applicable_targeted_scan,2,0,3,yes,yes,claude_code|cross_agent,claude_code|codex|continue
71,NVIDIA/OpenShell,2026-05-31,2026,2026-02-24,llm_native,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,e98ea3ee930fcfeeeb67c9bf9a9afdb5458a3612,2026-05-30T04:11:31Z,,,not_applicable_targeted_scan,2,2,3,yes,yes,claude_code|cross_agent,claude_code|codex|roo_code
71,NVIDIA/OpenShell,2026-08-31,2026,2026-02-24,llm_native,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,5c541e1e0e0cfed3a631ee438916cbc71e7b1c6b,2026-08-31T23:40:15Z,,,not_applicable_targeted_scan,2,2,3,yes,yes,claude_code|cross_agent,claude_code|codex|roo_code
72,farion1231/cc-switch,2026-05-31,2026,2025-08-04,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,0960fd7179d966b380d97ca45587d1d203675f4a,2026-05-31T15:37:31Z,,,not_applicable_targeted_scan,0,0,3,no,no,,claude_code|codex|gemini
72,farion1231/cc-switch,2026-08-31,2026,2025-08-04,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,273c9cc24fd091f8aa2f49d6d683d6c1a736e430,2026-08-31T15:00:26Z,,,not_applicable_targeted_scan,0,0,3,no,no,,claude_code|codex|gemini
73,Comfy-Org/ComfyUI,2026-05-31,2026,2023-01-17,traditional,agent_framework,agent_building,yes,targeted_paths_ok,,master,c37d2a0dacaa256a2fb1812ae026e09dd493661e,2026-05-31T18:47:29Z,,,not_applicable_targeted_scan,0,0,0,no,no,,
73,Comfy-Org/ComfyUI,2026-08-31,2026,2023-01-17,traditional,agent_framework,agent_building,yes,targeted_paths_ok,,master,d3eaf6adb388c27245374ac26e585fef4936c485,2026-08-31T23:44:42Z,,,not_applicable_targeted_scan,1,0,0,yes,yes,cross_agent,
74,stablyai/orca,2026-05-31,2026,2026-03-17,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,f2095d46fb8fae1d97634da6a3ceff5cbe929767,2026-05-31T23:48:04Z,,,not_applicable_targeted_scan,2,0,1,yes,yes,claude_code|cross_agent,claude_code
74,stablyai/orca,2026-08-31,2026,2026-03-17,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,c558d7e08357d7d6b1beb5fe4691d0e1e181bbd3,2026-08-31T23:45:36Z,,,not_applicable_targeted_scan,2,0,1,yes,yes,claude_code|cross_agent,claude_code
75,unslothai/unsloth,2026-05-31,2026,2023-11-29,llm_native,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,6bf101107a7b1fd599d2a829241d93d95488bf94,2026-05-31T14:31:27Z,,,not_applicable_targeted_scan,0,0,2,no,no,,claude_code|codex
75,unslothai/unsloth,2026-08-31,2026,2023-11-29,llm_native,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,1d2679f4f02f88abcb2ccebbb6453f7f742e2f0a,2026-08-31T22:00:03Z,,,not_applicable_targeted_scan,0,0,3,no,no,,claude_code|codex|roo_code
76,langchain-ai/langchain,2026-05-31,2026,2022-10-17,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,master,a79298a791ad77a5cab0d22dd1c437c20a607d31,2026-05-31T00:17:09Z,,,not_applicable_targeted_scan,2,0,1,yes,yes,claude_code|cross_agent,claude_code
76,langchain-ai/langchain,2026-08-31,2026,2022-10-17,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,master,b4d46a503e7de6fa3bb9c78d67510e2ee7bf238b,2026-08-31T14:04:49Z,,,not_applicable_targeted_scan,2,0,1,yes,yes,claude_code|cross_agent,claude_code
77,openvinotoolkit/openvino,2026-05-31,2026,2018-10-15,traditional,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,master,44f104f270057b1771c80200bb8ede75545412aa,2026-05-31T10:27:07Z,,,not_applicable_targeted_scan,1,2,0,yes,yes,claude_code|cross_agent|github_copilot,
77,openvinotoolkit/openvino,2026-08-31,2026,2018-10-15,traditional,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,master,d99f9d7139db879448c17e149de664cc8fcf259c,2026-08-31T21:14:48Z,,,not_applicable_targeted_scan,1,2,0,yes,yes,claude_code|cross_agent|github_copilot,
78,microsoft/agent-framework,2026-05-31,2026,2025-04-28,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,edcc786651ca3741ba005d7e5aef971ad24602cc,2026-05-29T21:41:40Z,,,not_applicable_targeted_scan,2,0,1,yes,yes,github_copilot,claude_code
78,microsoft/agent-framework,2026-08-31,2026,2025-04-28,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,575b408e0ec8fb7c96b1e56acb654c79c07aea26,2026-08-31T17:43:28Z,,,not_applicable_targeted_scan,1,0,2,yes,yes,github_copilot,claude_code|roo_code
79,comet-ml/opik,2026-05-31,2026,2023-05-10,llm_native,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,03cab625b9b33a4b79a16dfb76238c230e5be211,2026-05-29T16:33:32Z,,,not_applicable_targeted_scan,3,4,3,yes,yes,claude_code|codex|cross_agent|cursor|github_copilot,claude_code|codex|cursor
79,comet-ml/opik,2026-08-31,2026,2023-05-10,llm_native,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,09211d68d6c8f19f684a1068fc48798dcd9532af,2026-08-31T16:20:11Z,,,not_applicable_targeted_scan,3,4,3,yes,yes,claude_code|codex|cross_agent|cursor|github_copilot,claude_code|codex|cursor
80,marimo-team/marimo,2026-05-31,2026,2023-08-14,mixed,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,87446a56c053c53c6aa4754c292049f573b8b5d6,2026-05-30T19:11:21Z,,,not_applicable_targeted_scan,3,0,1,yes,yes,claude_code|cross_agent|github_copilot,claude_code
80,marimo-team/marimo,2026-08-31,2026,2023-08-14,mixed,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,07921bdd2e1989af94311f891eab533c55b099e3,2026-08-31T20:58:44Z,,,not_applicable_targeted_scan,3,0,1,yes,yes,claude_code|cross_agent|github_copilot,claude_code
81,weaviate/weaviate,2026-05-31,2026,2016-03-30,traditional,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,32d862cfc12f5f183195e05fa067bdd3a09aad68,2026-05-30T09:18:42Z,,,not_applicable_targeted_scan,1,1,3,yes,yes,claude_code,claude_code|cursor|roo_code
81,weaviate/weaviate,2026-08-31,2026,2016-03-30,traditional,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,837e1d8a63a19b685e7c241256613d340993781d,2026-08-31T13:07:11Z,,,not_applicable_targeted_scan,1,1,3,yes,yes,claude_code,claude_code|cursor|roo_code
82,langflow-ai/langflow,2026-05-31,2026,2023-02-08,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,59981246de85c6a6e4f176f4014ae4762cac9295,2026-05-31T04:07:00Z,,,not_applicable_targeted_scan,2,2,1,yes,yes,claude_code|cross_agent|cursor,claude_code
82,langflow-ai/langflow,2026-08-31,2026,2023-02-08,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,8c201064af99b7f9cb24d5d40e922282c492cf5b,2026-08-31T23:17:41Z,,,not_applicable_targeted_scan,3,2,2,yes,yes,claude_code|cross_agent|cursor,claude_code|codex
83,esengine/DeepSeek-Reasonix,2026-05-31,2026,2026-04-21,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main-v2,9ccc3f59db7dec16e705a4e5cf98148666a0f0d6,2026-05-31T16:27:37Z,,,not_applicable_targeted_scan,0,0,0,no,no,,
83,esengine/DeepSeek-Reasonix,2026-08-31,2026,2026-04-21,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main-v2,eca22e9a5b50c7ba3d86cdcb9e14fd9fa338ac94,2026-08-31T16:15:15Z,,,not_applicable_targeted_scan,1,0,1,yes,yes,claude_code,claude_code
84,Arize-ai/phoenix,2026-05-31,2026,2022-11-09,mixed,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,1deb76778dfc8f71f45879ae728595392b70f258,2026-05-30T17:37:21Z,,,not_applicable_targeted_scan,3,4,2,yes,yes,claude_code|codex|cross_agent|cursor,claude_code|cursor
84,Arize-ai/phoenix,2026-08-31,2026,2022-11-09,mixed,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,773c5e5ee41293cb50da86d9f53ec6f0f3ce6e54,2026-08-31T23:42:03Z,,,not_applicable_targeted_scan,3,4,2,yes,yes,claude_code|codex|cross_agent|cursor,claude_code|cursor
85,apache/hudi,2026-05-31,2026,2016-12-14,traditional,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,master,6e40cffcc92b7b6b03410909eee16514c64296d3,2026-05-31T22:38:55Z,,,not_applicable_targeted_scan,0,0,2,no,no,,claude_code|codex
85,apache/hudi,2026-08-31,2026,2016-12-14,traditional,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,master,886ebc7d4c1daf5f277cd4231036e1a799d69196,2026-08-31T15:16:50Z,,,not_applicable_targeted_scan,0,0,3,no,no,,claude_code|codex|roo_code
86,Significant-Gravitas/AutoGPT,2026-05-31,2026,2023-03-16,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,master,dd9999eb94642ce113c9441e9abbbff88410167f,2026-05-31T23:13:21Z,,,not_applicable_targeted_scan,3,2,2,yes,yes,claude_code|codex|cross_agent|github_copilot,claude_code|roo_code
86,Significant-Gravitas/AutoGPT,2026-08-31,2026,2023-03-16,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,master,32a43d005c0c42079ceba68d9a49c28e0eeaa6c7,2026-08-29T01:16:11Z,,,not_applicable_targeted_scan,3,2,2,yes,yes,claude_code|codex|cross_agent|github_copilot,claude_code|roo_code
87,PaddlePaddle/Paddle,2026-05-31,2026,2016-08-15,traditional,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,develop,8da1ec306684956ad70cc6f06bbc6f626d51243a,2026-05-30T10:33:40Z,,,not_applicable_targeted_scan,0,2,2,no,yes,claude_code|cross_agent,claude_code|codex
87,PaddlePaddle/Paddle,2026-08-31,2026,2016-08-15,traditional,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,develop,7328331b5102df0f02b73633ed7c02f34427f07c,2026-08-31T13:34:11Z,,,not_applicable_targeted_scan,0,2,2,no,yes,claude_code|cross_agent,claude_code|codex
88,code-yeongyu/oh-my-openagent,2026-05-31,2026,2025-12-03,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,dev,b74758a1759187b4d22cfb2b83b3b3d1db9fa550,2026-05-31T23:07:34Z,,,not_applicable_targeted_scan,1,1,1,yes,yes,codex|cross_agent,codex
88,code-yeongyu/oh-my-openagent,2026-08-31,2026,2025-12-03,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,dev,975dd9695a39f5ff2d153853e2a12baa4667510c,2026-08-31T23:36:30Z,,,not_applicable_targeted_scan,2,4,2,yes,yes,claude_code|codex|cross_agent|cursor,claude_code|codex
89,siyuan-note/siyuan,2026-05-31,2026,2020-08-30,mixed,agent_application,direct_agent_experience,yes,targeted_paths_ok,,master,2f0fcb7bb413fce1996552a2ce07111ca43dd5db,2026-05-31T14:11:20Z,,,not_applicable_targeted_scan,0,0,0,no,no,,
89,siyuan-note/siyuan,2026-08-31,2026,2020-08-30,mixed,agent_application,direct_agent_experience,yes,targeted_paths_ok,,master,44a6c212a994c7ba8129fc38b001a9ab58957c6f,2026-08-30T02:52:21Z,,,not_applicable_targeted_scan,1,0,0,yes,yes,cross_agent,
90,verl-project/verl,2026-05-31,2026,2024-10-31,llm_native,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,9f73954a87e247de4c31bc2f5222969e395b2904,2026-05-29T08:44:43Z,,,not_applicable_targeted_scan,2,4,0,yes,yes,claude_code|codex|cross_agent|gemini,
