sample_rank,repo_name,item_type,number,timeline_events,timeline_comment_events,timeline_review_events,timeline_commit_events,timeline_endpoint_status,review_events,review_endpoint_status,commit_events,commit_endpoint_status,timeline_pages,review_pages,commit_pages,scan_status,error
10,openai/codex,issue,27576,9,3,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
10,openai/codex,issue,36062,4,0,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
10,openai/codex,issue,23023,4,1,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
10,openai/codex,issue,39889,4,1,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
10,openai/codex,issue,22886,8,0,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
10,openai/codex,pull_request,29026,26,2,1,3,ok,0,not_collected,0,not_collected,1,0,0,ok,
10,openai/codex,pull_request,35670,6,0,0,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
10,openai/codex,issue,39850,34,11,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
10,openai/codex,issue,29868,19,5,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,894,7,2,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,372,33,17,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,1248,27,7,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,131,24,13,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,1243,54,29,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,268,7,2,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,696,10,4,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,1286,10,3,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,1609,16,3,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,2365,22,8,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,1110,15,4,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,1879,15,6,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,593,7,2,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,456,5,2,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,1581,12,4,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,298,7,2,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,1488,26,9,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,1167,13,4,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,830,8,2,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,1127,21,5,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,2129,8,3,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,969,12,3,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,955,25,7,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,1119,13,3,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,1563,18,6,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,2393,16,4,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,282,61,15,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,1186,13,5,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,633,15,7,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,250,9,3,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,9162,16,3,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,12507,55,20,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,11157,12,3,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,7957,10,3,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,12655,16,6,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,13876,14,3,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,15475,10,3,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,8360,12,4,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,15834,13,3,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,9053,19,5,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,7338,14,8,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,7942,13,4,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,14600,10,3,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,14303,12,3,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,8312,18,3,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,15332,18,3,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,8812,8,3,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,14048,16,3,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,7193,19,12,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,8925,14,2,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,9802,27,6,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,9170,14,3,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,14456,15,3,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,15096,14,3,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,9243,26,5,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,11251,17,7,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,10892,14,3,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,14529,12,5,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,13634,14,3,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,8865,19,5,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,71662,7,3,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,87548,9,2,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,78220,12,0,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,76575,5,1,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,68451,13,2,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,81841,2,0,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,85762,5,0,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,64782,6,2,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,85783,6,1,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,63236,7,2,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,63468,14,2,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,74283,9,1,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,59427,14,4,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,89830,5,0,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,78318,5,0,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,65828,12,3,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,80819,2,0,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,77689,9,0,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,74644,5,0,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,86880,6,1,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,63247,26,2,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,59435,9,2,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,88254,5,0,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,68397,13,2,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,64215,7,1,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,88530,6,1,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,78743,6,1,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,83547,3,0,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,66242,14,3,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
16,anthropics/claude-code,issue,83452,1,0,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,issue,24,12,3,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,83,33,18,0,4,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,issue,82,6,2,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,issue,86,13,3,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,57,12,1,0,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,issue,49,7,2,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,issue,15,21,14,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,issue,29,15,3,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,issue,77,6,1,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,issue,25,14,1,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,35,15,4,0,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,issue,50,7,3,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,issue,84,26,19,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,issue,47,14,7,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,42,27,8,1,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,issue,13,13,2,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,issue,20,13,2,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,issue,40,725,403,0,0,ok,0,not_collected,0,not_collected,8,0,0,ok,
22,n8n-io/n8n,pull_request,5,38,1,0,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,issue,27,33,9,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,issue,26,10,2,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,issue,3,65,10,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,issue,52,10,5,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,issue,9,46,23,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,issue,1,171,34,0,0,ok,0,not_collected,0,not_collected,2,0,0,ok,
22,n8n-io/n8n,issue,80,5,1,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,66,20,7,0,2,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,85,16,7,0,5,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,issue,70,11,1,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,issue,59,16,4,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,23405,21,3,2,3,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,issue,19774,10,3,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,19466,18,4,2,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,21690,25,4,2,2,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,issue,19340,7,2,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,issue,22429,17,6,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,23154,11,3,1,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,issue,22195,5,1,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,22467,15,3,3,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,issue,21652,5,1,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,21209,12,3,1,3,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,issue,21586,9,2,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,issue,19433,11,3,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,issue,19889,10,1,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,issue,23416,11,2,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,issue,23388,19,3,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,issue,19533,7,2,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,issue,22062,5,1,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,23222,14,3,2,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,21859,20,4,2,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,issue,22182,22,7,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,19715,24,5,3,2,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,issue,22771,18,5,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,20212,17,3,2,2,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,19920,36,9,2,2,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,22308,12,3,1,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,22918,17,3,2,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,21349,39,4,2,20,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,19534,21,5,1,2,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,22033,19,4,2,3,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,31141,26,6,2,2,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,33712,29,7,3,4,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,36417,45,3,3,3,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,33324,6,2,0,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,issue,32389,3,1,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,29713,15,2,2,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,31805,17,3,1,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,33589,37,8,1,3,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,32691,25,2,3,3,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,35274,29,4,3,6,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,32487,14,1,1,6,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,35108,38,3,2,10,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,issue,29726,15,4,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,36476,36,7,5,5,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,31381,36,9,3,5,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,issue,34101,4,2,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,34117,46,3,1,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,issue,34516,4,1,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,33071,39,5,2,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,30403,10,2,1,3,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,29901,22,3,2,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,32856,17,4,0,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,31366,38,5,4,9,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,30058,25,4,2,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,34753,7,1,0,2,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,36913,53,8,7,7,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,32133,25,7,2,2,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,33820,24,5,2,2,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,30852,19,2,2,3,ok,0,not_collected,0,not_collected,1,0,0,ok,
22,n8n-io/n8n,pull_request,34249,30,6,2,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,335,15,2,1,2,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,issue,494,25,2,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,864,13,1,2,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,536,8,0,1,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,issue,939,8,0,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,issue,684,18,0,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,issue,659,9,1,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,283,10,0,1,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,323,10,1,1,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,issue,1039,9,0,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,356,9,1,1,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,issue,806,20,2,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,514,22,1,2,12,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,524,13,1,1,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,issue,605,10,1,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,issue,592,14,1,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,issue,736,20,2,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,issue,858,8,0,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,373,27,1,2,17,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,issue,36,6,0,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,1025,21,4,2,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,397,9,1,1,2,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,issue,260,13,1,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,577,26,3,1,2,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,874,49,7,19,2,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,352,7,0,1,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,issue,708,15,1,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,issue,235,22,1,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,issue,37,11,0,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,83,17,1,3,5,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,issue,21123,9,1,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,20591,19,0,4,2,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,20695,10,1,1,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,19684,7,0,1,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,20205,10,0,1,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,20784,13,1,2,3,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,19946,9,2,0,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,20792,10,0,1,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,20254,11,0,0,3,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,20286,12,3,0,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,21406,11,0,2,2,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,issue,21361,11,1,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,21063,10,0,1,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,21019,21,3,2,5,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,19912,16,0,1,8,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,20839,13,1,0,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,20526,8,0,1,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,issue,19675,6,0,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,20876,12,0,1,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,issue,21324,5,1,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,issue,20859,12,0,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,issue,21116,2,0,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,21330,126,8,18,42,ok,0,not_collected,0,not_collected,2,0,0,ok,
25,coder/coder,issue,20737,4,1,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,20662,46,0,5,26,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,20906,31,2,5,4,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,20657,11,0,1,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,20848,8,0,1,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,20298,10,1,1,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,20282,18,0,2,3,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,25653,18,0,2,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,26878,16,1,1,2,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,25800,46,6,9,14,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,26569,40,4,2,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,28535,10,1,3,2,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,27493,9,1,0,4,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,26578,30,4,2,2,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,issue,25157,4,2,0,0,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,28650,8,0,0,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,28029,8,0,1,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,27545,19,2,2,5,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,28153,12,0,1,2,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,27923,16,2,1,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,25115,11,4,0,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,25072,15,0,1,3,ok,0,not_collected,0,not_collected,1,0,0,ok,
25,coder/coder,pull_request,26003,61,1,1,1,ok,0,not_collected,0,not_collected,1,0,0,ok,
